text_id,text,original_sdg_labels,summarized_assigned_sdgs,primary_sdgs,secondary_sdgs,multi_hot_vector,max_similarity_score,num_assigned_labels,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17
36945eb1ccb43f2aae4f838e968b4563,"For 2015, both Nova Scotia and Yukon were also able to provide data on enrolment numbers for Indigenous students. New Brunswick does record the numbers of Indigenous students enrolled in its schools, but only for those students who live on a reserve. Enrolment rates are needed to monitor progress in ensuring that all children are accessing the education they are entitled to.",[4],[4],[],[4],"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3326658606529236,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3694e4fd67f18952d820d2b918738d4d,"Yet the process to privatise and, by extension, uibanise ejidal land is cumbersome, requiring: i) the measurement and allocation of parcels to each ejidatario; ii) the conversion of parcel rights into private property rights, requiring the approval of a majority of the ejidatarios-, iii) confirmation that nobody with a legal right of preference (e.g. family member of an ejidatario) objects to the transfer or wishes to purchase the land; and iv) sale of land. Given the extent of ejido land in Mexico, the complexities of its urbanisation process represent a significant obstacle to legal and well-planned private development, encouraging circumvention of the law; these complexities have also made the process vulnerable to corruption. This has permitted the appropriation of land by real estate developers and the illegal construction of housing in land that may not be suitable for construction.",[11],[11],[],[11],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.3404334485530853,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3694fcc8f11ef982203e832691c85f8d,"The Australian Health Survey excludes people in very remote areas, making it difficult to directly compare their health service usage with people living in other areas. Publishing indicators of quality by remoteness can help guide the health sector to where the greatest challenges lie. Australia should develop a stronger information system by investing in extending its basic information set on health service needs, service use and outcomes to include remote areas consistently.",[3],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.24496698379516602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369a5a694df8a0a5aa1e7effcd76d0fc,"Take the example of carbon emissions reductions from coal-fired power generation: with a carbon tax, the generator would choose an efficient least-cost mix of technical abatement, e.g. more efficient boilers, and reductions in the output of electricity to achieve the intended level of emissions. With a quantity-based standard instead, generators would overinvest in technical abatement and underinvest in output reductions, thus selling more electricity than with a carbon tax. This is because, in the example of the standard case, infra-marginal emissions are costless and only the last unit of emissions elicits compliance. What looks like an advantage, i.e. more electricity sold at the same amount of emissions, is in fact an economic disadvantage. By levying a Pigouvian tax, the government could have generated a higher value for the overall economy than the added surplus for the electricity customers resulting from the standard.",[7],[7],[],[7],"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.31389421224594116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
369f4ae6a4f13f2ed43edb911a4a0d74,"The consumer surplus is zero if a user chooses notto participate in an activity (i.e., stays at home); it is negative if the experience is taken away (e.g., contamination closes a swimming beach); and it is positive if the experience is undertaken in some form. The consumer surplus (value) from a recreation experience may change overtime: the quality of the site may be altered (improvements will increase surplus while a deterioration will decrease it), external factors may influence the experience (increased congestion for bikers or lack of snow for cross-country skiers may decrease surplus), and user preferences may evolve (new activities may introduce new opportunities to capture a surplus). This important and oftentimes overlooked input affects the overall value of a recreation site.",[15],[12],[],[12],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.3068656325340271,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
369fd0a94d0212afa41b16cc79d92cbe,"For example, housing and utility services, transport and communications, and energy saving and energy efficiency are urban-related areas for which all levels of government seem to bear some responsibility. In education, for instance, local governments are responsible for financing schools. However, given the different types of school, and the division of responsibilities between national and regional governments, the system is highly complex. One example is the “Almaty Green Growth Project”, which has suffered from ongoing debate about who is to administer it, since the oblast akimat and the city akimat both have responsibility and interests in the initiative.",[11],"[8, 17, 9, 11, 4]","[8, 17]","[9, 11, 4]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",0.4290032684803009,5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
36a2036a8a1ab2e1349bb38b0945ce27,"Further work is required to harmonize the methods and standards used to monitor the treatment and disposal of excreta from on-site sanitation systems. Water pollution has worsened since the 1990s in almost all rivers in Latin America, Africa and Asia. Increasing political will to tackle pollution at its source and treat wastewater will protect public health and the environment, mitigate the costly effects of pollution and provide additional water resources. Wastewater is an undervalued source of water, energy, nutrients and other recoverable by-products. Recycling, reusing and recovering waste can alleviate water stress. A coordinated, coherent and pragmatic policy environment is therefore required for the multiple stakeholders involved in the monitoring, collection, treatment, recycling and reuse of wastewater to engage in safe and innovative practices.",[6],"[6, 12, 15, 14, 13]","[6, 12, 15]","[14, 13]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",0.5212149620056152,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
36a2fd3261d091f430ad54dccbcf1888,"It is also compounded by low short run supply responses to price changes (i.e. low supply elasticity), when production decisions have already been taken. Demand responses for food are often also typically low given that food itself is an essential product. Under these basic circumstances, prices often react strongly under seemingly small shocks to demand and supply. The low elasticity of supply can be compensated partly by stock holding, which enables continued supply to meet demand. Hence, stocks play a critical role, unless they are reduced to low levels which limit their cushioning effect. Low levels are associated with periods of higher price volatility [see Deaton and Laroque (1992), Balcombe (2008), and Chavas and Kim (2006)].",[2],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2577573359012604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36a67900987e4192349c4e59b79b710e,"One Luxembourg respondent went so far as to suggest that this separation of functions actually hinders the advancement of genomics for infectious disease control in that country. In this second group of countries, infectious diseases are evidently given much greater prominence both in national public health policy and in genomic research and development. Indeed, in the case of South Africa, it appeals from the responses received that medical genomics is oriented almost exclusively to the elucidation and control of infectious disease, with little interest in the kinds of chronic disease studies favoured by proponents of stratified medicine in the other countries that were looked at.",[3],[3],[],[3],"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.31257426738739014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36a92bcb25f36e964079a8d0ea01e298,"Excise taxes are favourable to diesel, which continues to encourage diesel vehicle sales. Economic theory suggests that fuel taxes are the best instrument to address CO2 emissions from road transport (OECD, 2009a). However, the already relatively high fuel taxation and the price tax differential with Spain limit the scope for further tax rate increases, especially on diesel (OECD, 2010b).",[7],"[14, 7]",[],"[14, 7]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.30781981348991394,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36ab5c81a29da75808a9883113468079,"In this sense, the policy promotes static efficiency but not dynamic efficiency. The institutional environment in New Zealand agriculture is simpler than in most OECD countries in that there is little support for agriculture that distort production decisions. Also formal property rights were not a problem, as New Zealand’s environmental legislation gives local councils the authority to control discharges to water, from diffuse sources pollution as well as point sources.",[6],"[17, 15, 12, 6, 8]",[],"[17, 15, 12, 6, 8]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",0.35859599709510803,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
36acbcdc305f110a59f9d12053403bb5,"Caribbean nurses and teachers are one example; however, one of the clearest cases is the specialization of Peruvian migrant women in domestic services: almost 50% of them work in this sector. Peruvian women employed as domestic workers are more highly qualified than other migrant groups, and this comparative advantage may be one of the reasons why they are more frequently hired to fill these positions. However, Pacecca and Courtis (2008) have noted that overqualified domestic workers do not necessarily receive higher pay, at least not in Argentina.",[5],[10],[],[10],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.32993173599243164,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36afa80ce8906fd221e057b70fdfc33f,"Treatment satisfaction and recovery in Saami and Norwegian patients following psychiatric hospital treatment: a comparative study. [ Transcult Psychiatry, 42(2), 295-316. Self-rated health among Greenlandic Inuit and Norwegian Sami adolescents: associated risk and protective correlates. [ Research Support, Non-U.S. Gov't].",[3],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.15875636041164398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36b2d15ae1083eeecc5d5506c3aca45a,"The Szamos-Somcs alluvial fan aquifer is located in the sub-basin. In the Hungarian part, the surface water resources are estimated at 652 x 106 mVyear, and groundwater resources at 41 x 106 mVyear. The total in the Hungarian part equals 3,171 mVyear/capita. The hydromorphology of the Hungarian part is also affected; upon regulating the river in 1890, 22 cuts through river bends were made to straighten the river. Some 55% of the total population is connected to the sewerage system (and the wastewater is treated). The influence is ranked as widespread but moderate.",[6],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2755720019340515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36bd687b0672ea8b8ae869f59910de72,"There is also a need to guarantee that teachers and students have the materials they need in rural schools. In addition, there are strong arguments for reorganising small schools so they better serve their students. This reorganisation, however, needs to be implemented so it does not put at risk students’ continuation in the education system. The government may consider expanding or revising remedial programmes that are in place for students who are in the transition to upper secondary education and make sure that students coming from rural areas receive special attention. However, it is not clear if all students with special educational needs are benefitting from the programme and there are some special needs that might be over-diagnosed. Failure in the diagnosis of children with special needs has high costs, both for individual students and for the education system as a whole.",[4],"[4, 9]",[4],[9],"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.4300667345523834,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36c0f88310a67a8210841e012876cf2b,"Aquaculture production is expected to surpass total capture fisheries production (including that utilised for non-food uses) in 2021, a year when capture production is assumed to be lower as a consequence of El Nino, and then continue to increase in absolute terms until the end of the outlook period. Global aquaculture production is anticipated to exceed the 100 Mt mark for the first time in 2025 and to reach 102 Mt in 2026. Production of selected freshwater species, including catfish/pangas, tilapia, and carp are expected to grow fastest over the next decade, all by more than 35%, while salmon/trout and shrimp will grow by around 27% and 28%, respectively, and molluscs by around 24%. Efficiency increases, that are enabling greater quantities of oil and fishmeal to be recovered from fish waste, mean that the reduced share going to crushing is not expected to affect total world fishmeal and fish oil production, which will be relatively stable (except in El Nino years).",[14],"[14, 12, 15, 6, 10]","[14, 12, 15]","[6, 10]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0]",0.5135175585746765,5,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
36c2b303a0e802cc61394aa82f08e231,"For example, the study of the Ministry of Employment and Professional Insertion of Youth and the World Bank (2009) based on longitudinal data (tracer study from the 2004 cohort) show's the existence of imbalances between supply and demand for skills at the post-secondary level. Some qualifications and fields of studies are characterised by long duration unemployment and withdrawal from activities. They find that unemployment rates are particularly high among BTS graduates of agriculture, commerce and administration (Ministry of Employment and Professional Insertion of Youth and the World Bank, 2009).",[4],"[10, 8]",[],"[10, 8]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.385294646024704,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36c4dfe33a51b779d55556cfd069727e,"Therefore, it is possible to identify and analyse the role of key commodity sectors - including agriculture, energy, forestry and mining - in the climate change mitigation and adaptatbn plans of individual Parties. Six other CDDCs had not submitted an NDC but had communicated an intended nationally determined contributor (INDC), a preparatory document that anticipates voluntary natbnal climate targets, without prejudice to their legal nature. Commodity sectors feature prominently in the climate change mitigatbn and adaptbn contributions of CDDCs, including in the form of strategies, actbns, targets and priorities.",[13],"[13, 17, 15, 7, 14]",[13],"[17, 15, 7, 14]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.44044196605682373,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
36c8e633f4011c46c55ecbe377ebaea7,"As a result of birth control policies established in the early 1960s, Korea also has one of the lowest birth rates in the world. These demographic extremes set the stage for significant health care challenges in the foreseeable future. It is already evident that chronic disease is a major challenge to the health care system, the expected rise in the prevalence of multi-morbidities that accompanies this will present a further challenge.",[3],"[3, 2]",[3],[2],"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.48260557651519775,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36c918acc1623296e0f515488d86d502,"Innovation-driven diversification into higher value-added production can sustain employment growth in a commodity-intensive economy with a tendency towards currency appreciation. It will sustain income and employment growth in a steadily rising urban population and expand the range of agricultural products produced in rural contexts. Agricultural diversification through innovation will be especially important as trade agreements with the United States and others come fully into play, opening new opportunities for some types of agricultural production while putting competitive pressures on others.",[9],"[9, 8, 17, 10]","[9, 8]","[17, 10]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",0.4283999800682068,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
36ce394db4faacd3bcfd3e7f6f367195,The paper is structured as follows: the remainder of this section reviews the existing literature that examines the pathways by which macroeconomic conditions can affect health outcomes. These pathways provide the theoretical framework by which economic conditions can have direct and indirect effects on health outcomes. Section three present the results of a new empirical investigation looking at the links between macroeconomic indicators and health using the 2013 edition of OECD Health Statistics.,[3],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.26391592621803284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36cec5209a41f59fbfbb599ee2aa0b19,"Indonesia’s solar FIT is a ceiling price and is de facto lower owing to competitive bidding. In contrast, India has been able to increase the installed capacity of renewable energy significantly, even with the feed-in tariffs being only slightly above the average LCOE of wind and solar. Thailand’s Adder scheme provided the highest price premium in the sample, and contributed to significant deployment, with 475 MW of new solar power capacity being installed in 2014, according to IRENA (2016).",[7],[7],[7],[],"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.45550042390823364,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36d127ee0595216f9ebba212ab8e840c,"To have a rigorous evaluation of social policies is beyond the scope of the present paper and of current data availability. However, we can use the data collected on family benefits for the poor to have a clearer picture of the current situation. Based on the score, the family is registered to receive these benefits. About 10 per cent of children are both poor and deprived (in 2 or more deprivations), and live in families that receive poverty family benefits.",[1],"[1, 4]",[1],[4],"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4438999891281128,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36d1b5a62e1de406d550b1df9cb43fd8,"As the systems does not allow for anything but the minimum standard of living (Abe, 2003). Their relatively low employment in Japan is probably attributable to tax concessions and company fringe benefits for dependent spouses which are lost if they have high earnings, as detailed in Chapter 1. The strict asset test alone would probably prevent most people from qualifying for Public Assistance upon exhaustion of El benefits.",[8],[1],[],[1],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.30668818950653076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36d2e08d71eb7dddca259a32a02a6798,"Governments are looking to sectors like tourism which can support job-rich growth. However, there are concerns about the quality of jobs being created (OECD, 2013a). Even before the crisis, employment growth in a number of advanced countries was associated with growing atypical forms of employment, with job losses concentrated on workers holding these jobs, often youth, low-skilled and migrants (OECD, 2013b).",[8],"[8, 10, 9]","[8, 10]",[9],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0.44347450137138367,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
36d4e02b7332d9e382d57e311b8148b0,"Two respondents noted that there was no agency within the Ministry of Health with responsibility to champion the introduction of personalised healthcare; and two suggested that research and development are hindered by personal data protection regulations and ethical procedures. Interestingly, one respondent commented that “consumer satisfaction with [the] existing healthcare system means that there is little demand from patients or healthcare providers for change”. Respondents also saw international networking and collaboration, particularly through the European Union, as important.",[3],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2533130347728729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36d53548af48d9476422c8caffd403b5,"Since then, however, no brown field or green field projects have been commissioned. Policies focused more on containing the level of subsidy. Currently, India imports about 17 Mt of finished fertilisers and 12 Mt of raw materials in nutrient equivalent terms. The fertiliser industry emphasises that full reform of the sector is necessary, so that prices of nutrients promote more balanced use. An investment policy for urea is needed to encourage new capacity, requiring the availability of gas to sustain existing production and to support new capacity.",[2],"[8, 17, 12, 7, 14]",[8],"[17, 12, 7, 14]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",0.4045119285583496,5,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
36d7f7afaa408f9dd2005c54f90c952b,"Diabetes causes more work-loss days. Evidence on US data shows that diabetes increases the number of work-loss days by 2 days per year in women (Tunceli et al, 2005), and up to 3.2 days within a 2-week period for diabetes with complications (Ng et al, 2001). Whereas a US study showed that from 1992 to 2000, diabetes was responsible for $4.4 billion in lost income due to early retirement (Vijan et al, 2009), another US study failed to find evidence for a causal relationship between diabetes and the age of full retirement (Dwyer et al., Cancer has a negative impact on employment probability, worked hours, and work absence. The strength of the effect of cancer on labour market outcomes depends on individual characteristics and disease characteristics.",[3],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1990431398153305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36d8e5ce57174067077ad87a8c978753,"For PISA 2012, over 90% of students in Thailand (as in Indonesia, Singapore and Malaysia) reported that they get along well with most teachers (OECD, 2013a). Almost 94% reported feeling happy at school - close behind Indonesia, which ranks first on this indicator at 95.7%, and above Singapore (87.9%), Japan (85%) and Korea (60%) (OECD, 2013c). In the two weeks prior to the 2012 PISA test, 34% of Thai students reported that they had arrived late for school at least once, compared to 10% in Viet Nam and Singapore, and 8% in Japan (OECD, 2013a).",[4],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.18599852919578552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36d8edb3f9638acdc02fc101944fda03,"This resulted in significant increases in enrolments in primary schools and it must be noted that as a consequence, this escalated to secondary school level when the first cohort of FPE entered this level. Lesotho was then faced with problems of overcrowded lower classes (grades), high teacher-pupil ratios and lack of an adequate and qualified teaching labour force. Most importantly the country was faced with the challenge of education quality. The quality of education in the era of HIV/AIDS is also a concern because of high teacher attrition.",[4],[4],[4],[],"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.44436708092689514,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36df24c01741ea3abcb004852c6a0fcf,"Meeting the restoration targets is likely to require significant financial resources and innovative finance mechanisms, such as green bonds for restoration investment. The CAR will allow to identify high-biodiversity-value areas and to prioritise restoration actions. Most such instruments aim to reward biodiversity-friendly actions, such as good agricultural practices or sustainable forest use.",[15],"[15, 17, 11, 9, 13]","[15, 17, 11]","[9, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.5485543608665466,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
36e0b58594a9134c04e0c2f5016aa4d0,"Most efforts should go to addressing data gaps in primary care, for example data collection on variation in chronic diseases in general practice should be strengthened. Diseases that are contributing most to Danish inequality in burden of disease, such as diabetes and depression, are increasingly being treated in primary care settings (see Chapter 2 and Table 4.2). Given this, data collection in primary care is an appropriate way to monitor equitable health outcomes, and inform initiatives to address existing inequities. Excellent care for the elderly is a priority in Denmark, and data monitoring of health outcomes and health care provision for population groups by age would contribute to securing this priority.",[3],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.24080610275268555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36e20640c860563942ed032e2dc46c62,"Given ever rising levels of local water stress (see Prologue, Section lii), combined with the fact that there are 286 international rivers and 592 transboundary aquifers shared by 153 countries (UN, 2018a), it could be expected that water-related conflicts have been increasing and/or are likely to increase in the future. However, current evidence does not fully support this hypothesis. Conflicts are often difficult to attribute to a single reason; however, water is often one among several contributing factors. They can also be categorized based on the use, impact, or effect that water had within the conflict.",[6],"[6, 15, 13]",[6],"[15, 13]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0.46426621079444885,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36e29c70c16a5b444fbec29af79a6d40,"Biran, A., Curtis, V., Gautam, O.P., Greenland, K., Islam, M.S., Schmidt, W.-P, Sijbesma, C., Sumpter, C. and Torondel, B. (2012). Background Paper on Measuring WASH and Food Hygiene Practices - Definition of Goals to be Tackled Post 2015 by the Joint Monitoring Programme. Hygiene Centre at the London School of Hygiene and Tropical Medicine, IRC International Water and Sanitation Centre, and International Centre for Diarrhoeal Disease Research, Bangladesh. What Impact Does the Provision of Separate Toilets for Girls at Schools Have on their Primary and Secondary School Enrolment, Attendance and Completion?",[6],"[4, 2, 5, 12]",[4],"[2, 5, 12]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.43281203508377075,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
36e324fad4a98c53e00a5182cf815ca9,"This study has been a pilot study aiming at developing methodologies for studying food redistribution and conducting pilot studies to test the methodologies and get some preliminary results. The study has documented a need to go deeper into the issue in a following-up study and to get a more comprehensive and complete picture of the activities going on in each country. The organisations foresee an increased demand for free meals served and food bags given to low-income clients in the future, and this is likely to further increase the need for food donations.",[2],"[12, 2]",[],"[12, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.3892955183982849,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36e5fa2e3a7fb0b7a025aad260e445ff,"Deaths refer to the dissolution of enterprises or to transitions to no employees. Death rates for Italy, the Netherlands, Sweden and the Slovak Republic refer to 2008. Part of the explanation might be women’s lower propensity to enter sectors like manufacturing that have been more heavily affected by the crisis (Chapter 19).",[5],[3],[3],[],"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4158186614513397,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36e649512af694dee7e0f6f3da395944,"Gender-sensitive concepts and methods should be used in data collection in all statistical fields. In order to provide reliable comparisons between women and men, gender statistics need to correctly measure women’s and men’s participation in and contribution to society (Hedman, Perucci and Sundstrom, 1996). Conventional concepts and methods used in data collection are often inadequate to reflect the realities of women and men.",[5],"[5, 4]",[],"[5, 4]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.37247583270072937,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36ecfbd698ba043138e4009b51e1ce7b,"The years 2008 and 2009 saw the establishment of the Clean Investments Funds (CIFs) - committing an overall USD 6.7 billion of which USD 4.7 billion is for climate change mitigation. The UNFCCC and other institutions such as the Global Environmental Facility (GEF) are still providing channels for public and private sector investments towards climate change mitigation. On several occasions in interviews, investors expressed the idea that the IEA should play a bigger role in disseminating the information. One professor at the Energy Research Institute in Beijing emphasised that ""experts, training and capacity building are needed in China.""",[7],"[13, 7, 9, 15, 12]",[13],"[7, 9, 15, 12]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",0.4072064459323883,5,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
36eddeab3e1dc10f13bbd6e7eb66e92f,"Young women who are married are much more likely to be NEET than unmarried women of the same age (OECD, 2012a). As early marriage can act as a barrier to participation in education and employment, the Apni Beti Apna Dhan programme provides cash incentives to girls and their families that are conditional on the daughters remaining unmarried until age 18. Initial evaluation results suggest this programme helped parents increase their investment in their daughters’ human capital (Sinha and Young, 2009).",[5],[4],[],[4],"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.38159358501434326,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36ee818e2314ef5b5d71cbda9ddc8309,"Further, this strategy is consistent with present aims to increase density in central Clermont-Ferrand and to improve the efficiency of land use in the suburbs. Finally, the strategy could be used to enhance the relationship between Clermont and its hinterland and rebalance the perception that the hinterland is solely at the service of the city. In order to avoid the risk of an increased polarisation of the rural activities towards the Lyon metropole, it is important to build strong linkages with these territories to counteract such an effect. The volume of opposition between various land users remains quite high. Consequently, land based conflicts have arisen, resulting from both the lack of space and the intense competition between different development projects, supported by individuals or groups of people. This crucial requirement maybe fulfilled by an increased involvement of the local population at the earlier stages of the decision making process and by creating bilateral exchanges between the local planners and developers on the one hand, and the local population on the other.",[11],[11],[],[11],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.30852383375167847,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36eea0a1a70066e233b7c67043771668,"The probability is higher for a young person with a tertiary education (respectively 17% and 25%). Although many young people (in Europe, two-thirds of them) would have preferred a permanent job but could not find one, temporary work has the potential to provide a key entry point to the labour market. For many young people, temporary contracts are more often a stepping stone to a permanent contract than a dead end.",[8],[10],[],[10],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.30030354857444763,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36f291fc895d7065c732c684fe9e8100,"These numbers are declining, but many people live just above the poverty threshold. So, idiosyncratic or generalized shocks could easily push them back into poverty. Human Development Report Office calculations based on various household surveys, including ICF Macro Demographic and Health Surveys. In Somalia it affects 60 percent of the population in urban households and over 95 percent of the population in rural households.",[1],"[1, 10, 3, 8, 4]",[1],"[10, 3, 8, 4]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.6012699007987976,5,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
36fc7236725a40d41c1b0cf7e03bebc7,"Parking problems are growing both as a result of, increased car commuting (about 80 000 cars per day within the SCoT territory'), but, also as tourism increases in volume and adds additional demands for parking spaces. The SCoT provides general indications related to the question of transport and mobility but, it does not give operational solutions, especially in terms of collective transport. In the end, the Pole metropolitain does not have a clear common transport policy because this is an issue that is best managed at a larger geographic scale such as the region or nation.",[11],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.24386683106422424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
