text_id,text,summarized_text,original_sdg_labels,dual_summarized_assigned_sdgs,primary_sdgs,secondary_sdgs,multi_hot_vector,max_similarity_score,num_assigned_labels,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17
00846c887bf9f4c8006e2b13ed12bcb8,"Of mammals, four species are extinct at the national level and five species are critically endangered (lynx, leopard, striped hyena, red deer and wild goat). Of the two species of tur - West Caucasian tur {Capra caucasica) and East Caucasian tur (Capra cylindricomis) - the West Caucasian tur has the smallest population size and is found in only a few areas of Georgia. Among ungulates, the rarest species is the wild goat (Capra aegagrus), found only in Tusheti Protected Areas with an estimated population size of 210.","Of mammals, four species are extinct at the national level and five species are critically endangered. Among ungulates, the rarest species is the wild goat (Capra aegagrus), found only in Tusheti Protected Areas with an estimated population size of 210.",[15],[15],[],[15],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.23516979813575745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00864801b442bb957360e47bfe0575d9,"More males than females suffer and die from diarrhoea in every region except South-East Asia. Absence or inadequate provision of public toilets for women reflects - and reinforces - women's exclusion from public power and public spaces more generally. Yet many millions of people in the world lack even the most rudimentary means of obtaining safe water, while billions do not have sanitation facilities that are protected from outside contamination (UN 2015, UN 2014, UN-Women 2014, WHO and UNICEF 2014). Water and sanitation access, demand, provision, priority, health, organization and policy are gendered, even if this is manifested in different ways in different places. The gendered dimensions of the water, sanitation and hygiene (WASH) sector are increasingly reflected in public policy agendas, but concrete results have been partial and uneven. Water was generally thought of as a physical resource whose provision was determined, for the most part, by the hydrological cycle and physical infrastructure.",More males than females suffer and die from diarrhoea in every region except South-East Asia. Absence or inadequate provision of public toilets for women reflects - and reinforces - women's exclusion from public power.,[6],"[3, 4, 12, 5, 1]",[3],"[4, 12, 5, 1]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.31923165917396545,5,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
00866ed06339fbe351d2fb3157ce5042,"Drawing on the sub-set of AfT data within the CRS, the OECD data show that - for all donors and for all developing countries - flows classified under TRA (the final and barely visible column on the right) are negligible compared with the other three categories, particularly those destined for ‘building productive capacity’ or ‘economic infrastructure’. As shown in Table 13.1, the negligible share of measured TRA in relation to total AfT flows is present across all major country classifications, irrespective of the year chosen in the CRS database. For 2009, TRA flows do not equal more than 0.38 per cent of the value of total AfT flows when countries are disaggregated by geographic area, income group or status as an SVE.","OECD data show that - for all donors and for all developing countries - flows classified under TRA are negligible compared with the other three categories. For 2009, TRA flows do not equal more than 0.38 per cent of the value of total AfT flows.",[10],"[10, 16]",[],"[10, 16]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0.2879202365875244,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0086fbc04a08e9d44b3f2742da11a0b1,"So the implications of moving to neutral policies (free trade) will vary within and between food exporters and food importers. This approach subsumes the combined effects of policies and transaction costs in impeding price transmission. Data from the FAO Global Information and Early Warning System show that recent food price increases have had heterogeneous impacts (Sharma, 2012).",Free trade will vary within and between food exporters and food importers. This approach subsumes the combined effects of policies and transaction,[2],"[12, 10, 8, 16]",[12],"[10, 8, 16]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.3155285120010376,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
008baba8edac85b8a4a4b2423b2f4f68,"According to ECLAC estimates, between 2002 and 2014 poverty and extreme poverty both fell considerably in the region: the poverty rate from 44.5% to 27.8%, and the extreme poverty rate from 11.2% to 7.8%, with the steepest fall occurring in the first half of that period. However, in 2015 and again in 2016 both rates rose, representing a setback that was especially severe in the case of extreme poverty. In turn, the extreme poverty rate will likely remain at the same level as in 2017, which would push up the numbers living in this situation by around 1 million. A range of procedures and assumptions are adopted for these measurements, which gives them the specificity necessary for use in the national context, but limits their comparability between countries.","Between 2002 and 2014 poverty and extreme poverty both fell considerably in the region. In 2015 and again in 2016 both rates rose, representing a setback in the case of extreme poverty. In turn, the extreme poverty rate will likely remain at the same level as in 2017.",[1],"[1, 2, 10, 4, 3]","[1, 2, 10, 4]",[3],"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.6107958555221558,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
009408d19e771891fcce817c7c7316db,"Following their concerns that physicians across the Japanese health system were not able to identify signs of psychological distress which could help reduce suicide, the Japanese Medical Association reports that they began sharing information and guidance on depression with all doctors, first in 2004 and then again in 2009. At present, only indicators on the rate of seclusion and restraint, and involuntary admission, are collected by providers and at a Prefectural level. Systematically collected information on the mental health care system is limited to structural indicators - facilities, staff numbers, bed numbers.","Japanese Medical Association began sharing information and guidance on depression with all doctors, first in 2004 and then again in 2009. At present, only indicators on the rate of seclusion and restraint, and involuntary admission, are collected by providers and at a Prefectural level.",[3],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09731139242649078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0097c0f798f0b5c53e2efe8fe99f7b18,"The benefits of this are: reduced infrastructure costs, the potential for less car use for commuting if people live near where they w'ork and preserving land for agriculture and nature. To maintain support for the plan’s objectives, the two core communes may have to compensate these losing communes, w'hich of course reduces the benefits of the strategy. Moreover, the spatial strategy seems to assume that new employers will be w illing to settle for a higher cost and more complex to develop browmfield sites in Nantes or Saint-Nazaire over greenfield sites in a rural commune.","To maintain support for the plan’s objectives, the two core communes may have to compensate these losing communes. The benefits of this are: reduced infrastructure costs, the potential for less car use for commuting if people live near where they w'ork.",[11],"[11, 17, 9, 7, 8]","[11, 17, 9, 7]",[8],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",0.34184297919273376,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
009884c9b9157d1d54f2194426ce3c87,"On average, women do the greatest share of unremunerated housework and childcare in Korea, Japan, Mexico, Portugal, Turkey and Italy, where women undertake more than three-quarters of all unpaid work. Women in Turkey and Mexico spend the most time per day on unpaid work, in absolute values, at over six hours per day on average, compared with under two hours for men (OECD Gender Data Portal). The gaps are typically even larger in developing countries (OECD, 2014a), where inadequate access to time-saving infrastructure (e.g., water piped into the home) and technology (e.g., washing machines) increases the total time required for unpaid work.","Women do the greatest share of unremunerated housework and childcare in Korea, Japan, Mexico, Portugal, Turkey and Italy. Women in Turkey and Mexico spend the most time per day on unpaid work, in absolute values.",[5],"[5, 4, 1, 3, 8]","[5, 4, 1]","[3, 8]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.34663689136505127,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
009fbfac66b71e1abe9b4fdc5c941f64,"Many poor producers are unable to access government support programmes because they lack the necessary capital to contribute the required investment costs. Supporting the organisation of irrigation units and increasing investments in these structures would allow members to jointly apply for government resources and facilitate monitoring functions. The Lerma River, with a length of 750 kilometres, is originated in Mexico’s central high plateau at an altitude beyond 3 000 metres above sea level and ends in Lake Chapala, the largest tropical lake in the country. Between 2002 and 2005, the Lerma Chapala River Basin Council, in its search for a solution to the depletion and contamination of Lake Chapala, entered into a negotiation process to reach a new water allocation agreement.","The Lerma River, with a length of 750 kilometres, is originated in Mexico’s central high plateau. Many poor producers are unable to access government support programmes because they lack the necessary capital to contribute the required investment costs. Supporting the organisation of irrigation units and increasing investments in these structures would allow members to jointly apply for government resources.",[6],"[17, 9, 6, 15, 16]",[17],"[9, 6, 15, 16]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",0.30600249767303467,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
00a0ebb490133c4edb55806389dc21ef,"While voluntary donations have a strong tradition in Israel, higher education institutions or the authorities did not seem to well-developed mechanisms to support it. Recognising that the investment in the infrastructure of fundraising can generate real rates of return, some OECD countries, for example the United Kingdom, have sought to stimulate this activity by matched funding schemes (see Box 4.4.). The matched funding scheme began in August 2008 for a three year period. Funding was available to match eligible gifts raised by English higher education institutions and directly funded further education colleges.",Voluntary donations have a strong tradition in Israel. But higher education institutions or the authorities did not seem to well-developed mechanisms to support it. Some OECD countries have sought to stimulate this activity by matched funding schemes.,[4],"[17, 16, 9, 8, 4]","[17, 16, 9]","[8, 4]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",0.3409929871559143,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
00a2774330f814de7dfc36b09757ab14,"This ranges from 50% in Malaysia to 80% in Singapore, 95% in Korea and up to 100% in China (though it is notable that other security, including equity, may be required by some guarantee providers in China which will affect the effective risk/reward ratio). It is also noteworthy that the tenor of these loans, when provided by commercial banks, is relatively short (commonly 1 year in China, otherwise generally 2-3 years or less), compared with the approach taken by dedicated funds such as MDV in Malaysia (over 5 years with up to 12 months’ repayment holiday). Measures to broaden the availability of skilled valuers are apparent in several markets, though the Japan Patent Office has taken a more direct approach by directing the provision of the valuation reports itself, albeit provided by private sector companies.","This ranges from 50% in Malaysia to 80% in Singapore, 95% in Korea and up to 100% in China. Measures to broaden the availability of skilled valuers are apparent in several markets. Japan Patent Office has taken a more direct approach by directing the provision of the valuation reports itself.",[8],"[10, 9, 8, 17]",[],"[10, 9, 8, 17]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",0.2987242341041565,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
00a4e14be1c562dbc7462d204c860489,"The Bay provides significant economic and recreational benefits to the water catchment’s population, estimated to exceed USD 33 billion annually (U.S. Environmental Protection Agency, 2010a). While total pollution levels have declined since 1985, most of the Bay’s waters are degraded and are incapable of fully supporting fishing, crabbing, or recreational activities. Algal blooms fed by nutrient pollution block sunlight from reaching underwater Bay grasses and lead to low oxygen levels in the water.","The Bay provides significant economic and recreational benefits to the water catchment’s population, estimated to exceed USD 33 billion annually (U.S. Environmental Protection Agency",[6],"[6, 14, 15, 12, 11]","[6, 14, 15, 12]",[11],"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]",0.5198224186897278,5,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
00ab9cf7c4586f52a8f83f7fe05979b2,"Meanwhile, in some countries the predominance of the growth effect in each period was different. In Honduras and Mexico, the role played by the growth effect remained the same in both periods, while in Guatemala and Uruguay, its influence was greater between 2002 and 2008 than in 1990-2002. Between 1990 and 2008, variations in the Gini coefficient correlated closely with the share of the distribution effect in reducing poverty (see figure 1.10).","In Honduras and Mexico, the role played by the growth effect remained the same in both periods. In Guatemala and Uruguay, its influence was greater between 2002 and 2008 than",[1],"[10, 8, 17, 16, 9]","[10, 8, 17]","[16, 9]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",0.35063061118125916,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
00b27b910b3d4f157a3f0a7c503ebf0e,"Over the past approximately 40 years, however, there has also been increasing interest in the role it can play in supporting learning, often called “formative assessment” or “assessment for learning”. This chapter presents a brief overview of how the concept of formative assessment has developed in recent years; in particular, how the central idea has expanded from an original focus on feedback to a wider perspective on classroom practice. It presents evidence on the impact of formative assessment on learning and discusses definitional issues.","Over the past approximately 40 years, there has also been increasing interest in the role it can play in supporting learning. The central idea has expanded from an original focus on feedback to a wider perspective on classroom practice. It presents evidence on the impact of formative assessment on learning.",[4],[4],[],[4],"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.22958166897296906,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00b5304d320dc25ad1918e09308db149,"The forests and OWL are especially remarkable in terms of vegetation diversity. The biodiversity of Turkmenistan is not only rich but also unique due to the country’s geographical position and relief, and the specific evolution of its flora and fauna. The higher plants are currently represented by 3,140 species, of which 47 are tree species and 88 are shrubs. The 1999 Red Data Book lists 109 plant species, including 15 species of trees and bushes (Chapter 10). Plants differ in their resource significance, range of useful features and possibilities for practical use.","The biodiversity of Turkmenistan is not only rich but also unique due to the country’s geographical position and relief. The higher plants are currently represented by 3,140 species. The 1999 Red Data Book lists 109 plant species, including 15 species of trees and bushes.",[15],[15],[],[15],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.2552546262741089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00b60c5d6222e7c4c0f976e0fdcc4bf6,"The shift cannot be left to individual actors, it requires government support through a broad package of policy tools. This chapter explores the role of government in supporting the transition towards sustainable lifestyles, considers what is required for encouraging sustainable behaviour and details policy options such as choice editing, advertising, promoting sustainable products and increasing product information. While the industrialised countries have plateaued in their population growth, established at high levels of consumption, emerging economies, starting from a low consumption base, are on the rise, both in terms of numbers and in aspiration to join the ranks of consumerism being broadcast across western TV channels.","This chapter explores the role of government in supporting the transition towards sustainable lifestyles. It details policy options such as choice editing, advertising, promoting sustainable products and increasing product information. The shift cannot be left to individual actors, it requires government support through a broad package of policy tools.",[12],"[12, 17, 11, 8, 7]","[12, 17, 11, 8, 7]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",0.40982407331466675,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
00b7fa1e2b399f62b9d3d26277f03411,"The discriminatory practices of financial institutions, such as the requirement that men should sign women’s documents, must be eliminated. But formal financial institutions need to do more than merely lower the entry barriers to female micro-owners. They must improve their performance in funding the growth of female-owned businesses.","The discriminatory practices of financial institutions, such as the requirement that men should sign women’s documents, must be",[5],"[5, 4, 16]","[5, 4]",[16],"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.36491110920906067,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
00c16aa468450d58744809cc0e3ca7ae,"For example, it is anticipated that these countries will experience serious damage due to floods and droughts. However, even developed countries cannot always avoid more violent physical events, such as torrential rainfall or severe drought, on a previously unimaginable scale. Hurricane Katrina in 2005 is representative of an event of such a large-scale impact; it destroyed protective levees and seriously damaged the city of New Orleans.","Even developed countries cannot always avoid more violent physical events, such as torrential rainfall or severe drought. Hurricane Katrina in 2005 is representative of an event of",[13],"[13, 11, 3, 9, 17]",[13],"[11, 3, 9, 17]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",0.4359888434410095,5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
00c6d9b65201b583a68308c7029ebb67,"Countries with indigenous people should achieve infant and under-5 mortality levels among their indigenous people that are the same as those of the general population. By 2005, countries with intermediate mortality levels should aim to achieve an infant mortality rate below 50 deaths per 1,000 and an under-5 mortality rate below 60 deaths per 1,000 births. By 2015, all countries should aim to achieve an infant mortality rate below 35 per 1,000 live births and an under-5 mortality rate below 45 per 1,000. Countries that achieve these levels earlier should strive to lower them further.","By 2015, all countries should aim to achieve an infant mortality rate below 35 per 1,000 live births. By 2005, countries with intermediate mortality levels should aim for an under-5 mortality rate of below 60 per1,000 births.",[3],"[3, 2, 10, 1, 8]","[3, 2, 10, 1]",[8],"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.6942883133888245,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
00c6e77bda20d34c19d12b277d0249bb,"In that context, the forthcoming initiative by the Korean government to accelerate the renewal of water supply and sanitation infrastructure can contribute to the further deployment of K-SWM at local level. Efforts to minimise non-revenue water will resonate with users’ priorities and concerns when water tariffs better reflect the full cost of supplying water, including the cost of investing in and operating and maintaining the w'ater supply infrastructure, the environmental and opportunity costs of abstracting water and preventing other uses (for industry, the environment, or else). Similarly, a municipality or utility will only be able to finance K-SWM w'hen water savings compensate investment and operating costs, that is, when revenues from water tariffs tend to reflect full water supply costs. This explains why the diffusion of SWM in Korea is directly related to issues discussed in Chapter 3, and to other issues related to tariffs for water supply and sanitation services (an issue not covered in this report).","Efforts to minimise non-revenue water will resonate with users’ priorities and concerns. Water tariffs better reflect the full cost of supplying water, including the cost of investing in and operating and maintaining the w'ater supply infrastructure.",[6],"[6, 7, 14, 15, 12]","[6, 7, 14, 15, 12]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",0.48954683542251587,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
00c887f53530ac90b4b8b85a7fdf0813,"Aging infrastructure and a lack of government management capacity are leading to insufficient and inconsistent water deliveries, sometimes stalling industrial activity. Both public and private actors have begun to recognize that solving global water challenges is not a solitary endeavour. This process has resulted in notable water savings and pollution reduction, mitigating environmental and social impacts and often reducing water and related costs (i.e., energy, chemicals) to the business. An industrial facility’s exposure to risk thus depends on the ability of public water policy and management to deliver water services, to address water-related risks over the long term, to create effective allocation regimes, and to develop and enforce water quality regulations.","Both public and private actors have begun to recognize that solving global water challenges is not a solitary endeavour. Aging infrastructure and a lack of government management capacity are leading to insufficient and inconsistent water deliveries, sometimes stalling industrial activity.",[6],"[6, 15, 9, 7, 14]","[6, 15, 9, 7, 14]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",0.5418382287025452,5,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
00d1f63db99df50cb6e61519d2a32f50,"This technology bank for the LDCs was officially established on 23 December 2016, through the adoption of the UN General Assembly Resolution A/71/L.52. In addition, ITU's Membership recognized the importance of ICTs for LDCs by adopting specific targets for the LDCs in its Connect 2020 Agenda (ITU, 2014). Target 2, on inclusiveness, includes specific targets on household access to ICTs, Internet use, and affordability in the LDCs. Most have been primarily based on basic, low-bandwidth mobile cellular technologies.","This technology bank for the LDCs was officially established on 23 December 2016. Most have been primarily based on basic, low-bandwidth mobile cellular technologies.",[9],"[16, 6, 9, 7, 17]",[],"[16, 6, 9, 7, 17]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",0.23046188056468964,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
00d7b9c53e6611875c11832531cae00f,"However, this tax credit is due to expire in 2012. Wemau (2011a) estimates that up to one-fifth of the state’s power generation capacity could decide to exit the market rather than invest in the necessary upgrades, potentially driving up the price of coal by 65% and offering opportunities for renewable energy sources. It saves approximately 47 000 tons of CO2 per year and replaces annually over eight million private vehicle trips in the city of Calgary.",This tax credit is due to expire in 2012. It saves approximately 47 000 tons of CO2 per year. It replaces annually over eight million private vehicle trips in the city of,[7],"[12, 14, 7, 3, 15]","[12, 14]","[7, 3, 15]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",0.33074751496315,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
00e09564a8affb94486f0762b7d237a9,"The regions with wider gender gaps in primary enrolment are not necessarily the ones with the strongest gender focus in aid to education. Country groupings are defined in the Annex II.A2. Meanwhile, only 68% of the aid to primary education targeted gender equality in Sub-Saharan Africa where, except for some countries in Southern Africa, primary school enrolment had some of the highest levels of gender disparity (see Chapter 4). There is therefore scope for DAC members to increase the gender equality focus of their aid to primary education in Sub-Saharan Africa.","Only 68% of the aid to primary education targeted gender equality in Sub-Saharan Africa. Except for some countries in Southern Africa, primary school enrolment had some of the highest levels of gender disparity.",[5],"[4, 5, 1, 3, 8]","[4, 5]","[1, 3, 8]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4806572496891022,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
00e6c8802fe3757149fe6c3aebfd1f65,"A Research and Innovation Framework was developed by late 2011 and innovation became part of the Department’s strategic plan. The focus has been on equity, excellence and sustainability, identifying and up-scaling innovation, as well as establishing system-wide directions for innovation. The focus was primarily on improvement in literacy and numeracy initially, subsequently extended to other areas of the curriculum.","A Research and Innovation Framework was developed by late 2011. The focus has been on equity, excellence and sustainability.",[4],"[9, 8, 11, 17, 6]","[9, 8, 11, 17, 6]",[],"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",0.4680187404155731,5,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
00e8055990de08329be9094779c9a647,"Investments in education help to reduce the intergenerational transmission of poverty. Although the share of the people who are educated varies greatly among the Asia Pacific LDCs, for both women and men, the poorest are less likely to be educated. The gender gap is also considerable. The differences in educational attainment between the ultra poor and the subjacent poor are large, with the poorest the least educated.","The share of the people who are educated varies greatly among the Asia Pacific LDCs. For both women and men, the poorest are less likely to",[1],"[1, 4, 10, 3]",[1],"[4, 10, 3]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.349569171667099,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
00e8dd13f3afe5f60625aac3a0f66e01,"The focus on rice has spurred the use of policies that are targeted towards achieving self-sufficiency in at least rice, or across a number of staple products. The interest in rice by governments in the region is driven by its importance to both consumers and producers. High rates of rice consumption and the dominance of the sector in overall production (Chapter 1) mean that rice and its price are critical for incomes (for producers) and consumption (all households).",The focus on rice has spurred the use of policies that are targeted towards achieving self-sufficiency in at least rice. The interest in rice by governments in the region is driven by,[2],"[17, 8, 12, 11, 9]","[17, 8, 12]","[11, 9]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",0.40763750672340393,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
00ea9b8feb4f78ed461227a6aa9e9a04,"This chapter provides the reader with a broad overview of the Chilean social and economic context, as well as the main features of the Chilean education system. The report also evaluates student learning outcomes in the country. A final section provides a snapshot of the context in which this report was prepared.",This report provides a broad overview of the Chilean social and economic context. The report also evaluates student learning outcomes in the country,[4],"[4, 8, 10, 9]",[4],"[8, 10, 9]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0.32921573519706726,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
00eb8a1bb8907d8ae8c0ad3872a91cc9,"In Germany, 5.8% of families practice such a “reduced-fulltime-plus-part-time model”. The male breadwinner model is the most widely practiced by couples in most Southern European countries, with the exception of Portugal, where both partners usually work over 40 hours per week. The combination is also widespread in Norway, France, Finland, Denmark and Belgium.","The male breadwinner model is the most widely practiced by couples in most Southern European countries. In Germany, 5.8",[5],"[3, 4, 2]",[],"[3, 4, 2]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2489701509475708,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00f0243f4a7917f5d4dc13047c43a47c,"Alternative basic education (ABE) facilities offer three years with an alternative curriculum as a substitute for the four years that is the regular primary first cycle. The secondary level consists of two cycles of two years each: 9—10 and 11-12. Those who complete ten years of schooling may either enter the second cycle to prepare for higher education, or enter TVET institutions to be trained for productive employment (see Figure 8.1).",Alternative basic education (ABE) facilities offer three years with an alternative curriculum. The secondary level consists of two cycles of two years each: 9—10 and,[4],[4],[],[4],"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2836381196975708,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00f4c08051a4fa4c96dc072aaa9160cd,"Globally, the TC/PL values remain stable for most of the OECD countries. However, in some countries the trend is decreasing. In Korea, the total capacity increased considerably at the end of the 1990s (because of its considerable nuclear programme), but the high economic growth rate led to considerable electricity consumption, resulting in an important decrease of TC/PL in 2000-2007. The electricity generated by nuclear is only slightly sensitive to the variations of the price of uranium, contrary to energy sources burning fossil fuel."," Globally, the TC/PL values remain stable for most of the OECD countries. In Korea, the total capacity increased considerably at the end of the 1990s (because of its considerable nuclear programme)",[7],"[8, 10, 17, 12, 7]","[8, 10, 17, 12]",[7],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",0.3677808344364166,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
00f8505783391027c1195b2deaa55907,"Develop a strategy to raise education quality in small primary schools. Steps should be taken to consolidate or close small schools when others nearby can provide better quality'. The MEP should ensure that the remaining small remote schools receive adequate, appropriate educational materials as well as support in establishing links with other schools to share resources, break isolation, and exchange good practices.","MEP should ensure that the remaining small remote schools receive adequate, appropriate educational materials. Develop a strategy to raise education quality in small primary schools",[4],"[4, 8, 9, 17, 5]","[4, 8, 9]","[17, 5]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0.40648430585861206,5,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
00faca91a64b0120d09fa5867fb919be,"The second wave of entrants, starting from 1986, was composed of giant consumer electronic firms attracted by generous tax incentives, soon to be followed by leaders in the disk drive and computer segments (Rasiah, 2006). Apart from protection, the state was instrumental in providing subsidies for acquiring foreign technologies, e.g. for the national car project “Proton” and its engine and gear-box technologies from Mitsubishi. It renewed and strengthened the financial incentives to export-oriented firms and complemented these with specific stimuli for higher value-added activities,2 such as tax allow'ances on firms’ training and R&D expenditures (UNIDO, 2003).","The second wave of entrants, starting from 1986, was composed of giant consumer electronic firms attracted by generous tax incentives. Apart from protection, the state was instrumental in providing subsidies for acquiring foreign technologies.",[9],"[9, 17, 10]",[9],"[17, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",0.30051741003990173,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
00feff43e454d2a5eb1dbe51030090cd,"But contribution credits have become particularly important after the introduction of defined contribution systems that strengthen the link between contributions and benefits. Anna D’Addio estimates what would happen if these credits did not exist in a number of OECD and EU countries and finds that mothers’ replacement rates would decrease by 3 to 7 percentage points on average with between 3 and 15 years of career interruption (D’Addio 2012:90). Positive effects, especially for women in the lowest income groups, have also been found in estimations for Chile (Fajnzylber20i3).Anotherstudy,focused onthe United States, finds that contribution credits and minimum benefits favour women in the poorest social strata while divorce benefits are mostly oriented to women in the highest income groups (Herd 2005).","Mothers’ replacement rates would decrease by 3 to 7 percentage points on average with between 3 and 15 years of career interruption. Positive effects, especially for women in the lowest income groups, have also been found in estimations for Chile.",[5],"[3, 10, 1, 4, 2]","[3, 10]","[1, 4, 2]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.38713669776916504,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
