text_id,text,sdg_labels,avg_agreement,num_labels,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17,predicted_sdgs,num_predicted_labels,min_distance,distance_sdg_1,distance_sdg_2,distance_sdg_3,distance_sdg_4,distance_sdg_5,distance_sdg_6,distance_sdg_7,distance_sdg_8,distance_sdg_9,distance_sdg_10,distance_sdg_11,distance_sdg_12,distance_sdg_13,distance_sdg_14,distance_sdg_15,distance_sdg_16,distance_sdg_17
2543904e0720466d9cd6e6e1b0c29fe4,"In contrast, the medium-term outlook predicts that the absolute number of undernourished people in Africa will remain relatively stable, whereas in India, falls in undernourishment are expected to occur, but at a later point. While incomes are increasing across the ASEAN region, so too are populations. With a rapidly-growing population, the absolute number of undernourished people in the Philippines, for example, actually rises, even though the undernourished share of the total population falls (Figure 2.14). Such differences mean that food security will remain a concern for a number of countries in ASEAN over the medium term.",[2],1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,8,10",4,1.0429999,1.1186719,1.0429999,1.2273431,1.2205371,1.3028529,1.2454995,1.1656628,1.1346563,1.2034636,1.1402588,1.2215952,1.2072235,1.2243651,1.2524002,1.2715658,1.2189833,1.2023263
25473dca303be53b5a05d6b0b7ca74e5,"The short-term intermittency of wind and solar plants puts great demands on the dispatchable providers of residual demand to vary substantial portions of their load in very short time frames. The ability to follow load will become an increasingly important criterion to choose between different back-up technologies. In this context, only nuclear and hydro do not emit any greenhouse gases during electricity generation.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1.1237731,1.3794484,1.3542138,1.3978014,1.357676,1.4501884,1.2896191,1.1237731,1.3547006,1.2859665,1.4012297,1.3555853,1.272485,1.281743,1.347364,1.3716043,1.4229417,1.298908
254872bcd39d72be4947326930cce896,"Some moderate deterioration of groundwater quality is expected. Even though indirect or secondary impacts are expected to be appreciable in Armenia, water use will not be greatly influenced. The lake is Basin of Lake Jandari with a maximum depth of 7.2 m and average . Water comes mainly through the Gardaban m capacity 15 m3/s) from the Kura River, and arting from the Tbilisi (Samgori) water rcscr-quite rich in fish (carp and catfish). There are no direct wastewater discharges to the lake in Georgia. The lake is an important area for commercial fisheries.",[6],1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6,14",2,1.1244057,1.3252317,1.3153331,1.331801,1.3626628,1.3601403,1.1244057,1.3047285,1.3410773,1.294332,1.3597686,1.3244023,1.3079292,1.3370785,1.1750783,1.271162,1.3594556,1.3138355
254ac1ea774e1ed777c498a2296178f5,"Large developing countries may be especially well poised to adapt advanced technologies to developing country skills, labour markets and natural resource endowments. But few international efforts focus exclusively on R&D for industrial energy-efficiency technologies. Perhaps the only exception, which focuses on the full range of energy technologies, is the IEA’s technology cooperation programme, bringing together member and non-member countries in joint technology development projects.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7,9,12,17",4,0.8976825,1.2249595,1.2926929,1.302665,1.2117879,1.3117497,1.172313,0.8976825,1.1706718,0.97361875,1.1830744,1.2053558,1.1531857,1.2170874,1.3469098,1.3242443,1.20637,1.0028558
255789cf1be5842372a5cc6e527cb796,"As inflationary pressures continued to abate, the central banks of Kyrgyzstan and Tajikistan cut their policy rates sharply since the beginning of 2012. With economic growth slowing and policy rates already low, the prospect of a rise in food price inflation in late 2012 created a potential policy dilemma. Although the refinancing rate has not been changed since September 2011, the bank's conduct of monetary policy would have only a limited impact on inflation due to its weak institutional capacity and the relatively undeveloped domestic debt market.",[8],1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1.284129,1.3187474,1.3272226,1.3726554,1.3572272,1.3954624,1.3764217,1.3347106,1.3409051,1.3729503,1.2934998,1.4304752,1.3649964,1.3472697,1.331008,1.3860829,1.3606731,1.284129
255bbbb7150ecc611088aca4615bc26e,"However, bringing together a variety of different stakeholders’ views and experiences on how to effectively manage international climate finance can help to identify points of common interest and agreement, where further discussion is needed and where best practices can be identified and shared across countries and communities of practice. A key benchmark for climate finance is the commitment taken by developed countries under the UNFCCC to mobilise USD 100 billion in support for developing countries to act on climate change. The USD 100 billion climate finance goal is to be mobilised from a range of sources, public and private, bilateral and multilateral3.",[13],1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"7,13,16,17",4,0.9080521,1.1190821,1.2515393,1.191385,1.2121392,1.2955904,1.0829852,1.0088382,1.2246155,1.0765504,1.1018229,1.1389458,1.091795,0.9080521,1.2015041,1.2119557,1.0738484,0.9978205
2561922a0e191095a3f10bc867dcf35a,"Young people between 15 and 24 years of age are more likely to be among the working poor: 16 per cent of employed young people were living in poverty in 2015, compared with 9 per cent of working adults. A total of 20 per cent of people received social assistance or social protection benefits in low-income countries, compared with 67 per cent in upper-middle-income countries. By 2013, poverty rates, using the income measure of $1.90/day, in Africa (excluding North Africa) had been reduced by at least 15 per cent, from the 1990 rate of 56.9 per cent to 41 per cent (World Bank, 2016b), with the fastest reductions occurring between 2002 and 2012.",[1],0.7777777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,4,8,10",4,0.98690337,0.98690337,1.2023492,1.1530242,1.1369265,1.2646651,1.2491457,1.2285987,1.0315722,1.1787001,1.1024959,1.2198039,1.3097541,1.233419,1.338416,1.3755671,1.2188032,1.227876
25633859fea2b5b6f558f0dd8382da84,"Girls are disadvantaged in regions with low overall enrolment rates, while in regions with higher rates - such as South America, Central America and Southern Africa - it is the other way round. As girls’ educational expectations rise at a faster pace than boys”, so does their academic performance. Once they have gained access to higher education, women outstrip men in grades, evaluations and degree completions (UNESCO, 2012a). Regions are in descending order of 2010 enrolment ratios.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4,8",2,1.0554707,1.2447942,1.270692,1.2987952,1.0554707,1.2140696,1.3088322,1.2809558,1.1955523,1.3184499,1.2197127,1.3280123,1.382282,1.2253515,1.3809001,1.3837358,1.2829254,1.3120323
256cb5230df3964b34e1e18ab59f2794,"The imperative of affordable, clean and renewable energy access to all should be acknowledged. Moreover, the recent evolution of financing structures, along with substantial policy support to RESs has boosted increased investment in renewable projects and contributed to decreasing technology costs. Global new investment in renewable energy has reached an all-time record of USD 286 billion in 2015, with a shift in geographic deployment towards Asia (FS-UNEP Collaborating Centre, 2016).",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"6,7,9,17",4,0.85115415,1.2051219,1.2842907,1.2567499,1.2582611,1.3396456,1.1426905,0.85115415,1.2080011,0.9930891,1.1920815,1.2060391,1.1836859,1.175271,1.166589,1.2533491,1.2255924,1.0665481
2575c343d288d968cb716efd6286c2d3,"From the early 1980’s, energy consumption in households experienced high rates of growth. In fact, household energy consumption continued to increase, albeit at a slower rate. The number of vehicles in Sydney increased to almost 2.4 million in 2007, with the number of vehicles increasing at almost twice the rate of population and household growth over the past decade12. More people in outlying areas are dependent on cars for commuting, shopping and education because public transport services are poor.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,1.1951969,1.2711947,1.3023825,1.2487675,1.3274677,1.4188088,1.3050907,1.2161349,1.2192935,1.2570866,1.3733546,1.1951969,1.2611107,1.303896,1.3619498,1.4431037,1.4191343,1.42215
2577b3c689d47acda88fbd105cc3fb70,"Investment-led green and climate-compatible innovation strategies need sectoral policies and overarching structural or industrial policies to encourage market development where this is appropriate and necessary. Such arrangements can be based on local/ individual entitlements or communal use rights, and develop collective systems of rewards, incentives and penalties in relation to the use of collectively used resources such as land, water systems, forests—which are significant in the face of the climate challenge either because of mitigation or in view of adaptation options (Ostrom, 1990). In order to make these common pool systems work, states would have to protect the rights of small-scale producers to their resources. Direct interventions include (i) public programmes (for reforestation and technological innovation) and (ii) regulatory measures such as the setting of targets or caps on GHG emissions, zoning, standards (on emissions, products and technology).",[13],1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"6,12,13,14",4,0.91035354,1.0476437,1.1486763,1.2187927,1.1656156,1.2347602,0.9740967,1.0103961,1.1240194,1.0329,1.1435335,1.025858,1.0041229,0.91035354,1.0041602,1.041624,1.1406384,1.0772837
2579f07c3e1052b6be9d28118654f338,"The figures presented here include part-time, part-year employment. Male earnings inequality rose by 17%, on average, compared to 9% for females, or by 5 Gini points for men and 3 points for women. In some countries, such as Australia and Norway, earnings inequality declined for women while it increased for men.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1.1982971,1.2602696,1.326607,1.3413612,1.2296441,1.2600694,1.359724,1.3585792,1.1982971,1.3046423,1.2924773,1.379021,1.398339,1.3337753,1.45027,1.488409,1.3996593,1.3939418
2581cdabee611c647f5aa694d747a6dc,"Between 1997 and 2006, the two upper secondary education options were Technical Vocational School (TEE) and the Integrated Lyceum (Eniaio Lykeio). Before 1997, four upper secondary routes existed ranging from entirely vocation to entirely academic. To this date, all available studies on vocational education refer to this earlier structures. First, Greece is one of the countries in the OECD with the lowest age of compulsory schooling.",[4],0.7777777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.1962949,1.3056134,1.3791763,1.3772615,1.1962949,1.3993022,1.3273524,1.3101169,1.2236906,1.2753115,1.2857956,1.3715732,1.4070379,1.3727784,1.4033288,1.4088331,1.333844,1.2890499
25833e5fb03622720a3c8060eb669f89,"Some of the brands are also designing products for ease of recycling, through avoiding fibre and material blends or design for ease of separation of different materials. These require not only designing of products from which materials can be recovered for the next generation, but also systems to collect post-consumer products. All the brands we spoke to have committed to moving more deeply into circular thinking in the future. For many the starting point has been to use readily accessible and consistent quality recycled fibres such as recycled PET or pre-consumer cotton waste from factories. Design for recycling may eventually lead to take-back systems, which once in place, can act as a catalyst for spreading closed-loop thinking to other products.",[12],1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6,9,12",3,1.0702194,1.3296071,1.3094825,1.3902688,1.3350177,1.4058337,1.164195,1.2105256,1.2781813,1.1439974,1.4047881,1.2351418,1.0702194,1.3423306,1.2526615,1.2652632,1.3555776,1.2995926
25865e127030ebf2270e8d4ce83621ac,"As expected, low birth weight is associated with higher infant mortality, as is being part of a multiple delivery. Mortality rates also vary with birth order: infant mortality is highest for children of birth order four or higher and is lowest for children of birth order two or three. While this is in line with other studies on infant mortality, it contrasts with the findings of an earlier study on Jordan by Shakhatreh, Abbas and Issa (1996). Analysing mortality statistics for the period 1980-1990, these authors find that infant mortality rates were lowest for first-born children.",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.1120172,1.2859685,1.2379689,1.1120172,1.3111182,1.3586053,1.375808,1.3870656,1.3027062,1.3753202,1.2930577,1.3402995,1.3619881,1.3628325,1.3880669,1.3966305,1.3216062,1.394219
258934e8e008d45dbe72633e37384a14,"Pre-school and kindergarten teachers must have a bachelor's degree. Every spring, thousands of high school graduates submit their applications to the Departments of Teacher Education in eight Finnish universities. Normally it's not enough to complete high school and pass a rigorous national Matriculation Examination; successful candidates must have the highest scores and excellent interpersonal skills.",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.1525277,1.3630291,1.4095205,1.3353537,1.1525277,1.3782485,1.4108473,1.3659301,1.3160685,1.3853589,1.3185797,1.3882648,1.4171808,1.3454788,1.432211,1.451437,1.3311416,1.3876508
258c80406e81f4b1310c6181a5682e31,"Some other countries, such as Australia, prepare the same foundation education for primary and pre-primary teachers, but a specialisation is to be selected for one of the two qualifications. Licensing can be obtained by demonstrating the abilities to practice the profession or duties in ECEC. In, for example, Finland, no renewal is required.",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.0704082,1.274573,1.3206413,1.2880386,1.0704082,1.3033626,1.3058703,1.2685598,1.2334303,1.2464452,1.2102735,1.268112,1.3087994,1.2287865,1.3364799,1.3466676,1.2179937,1.2493529
258dc0f26d6dc5c5c06d16901dc4637c,"A smart grid demonstration project is currently underway in the island of Jeju. The ability to collect and transmit real-time data as well as measurement devices permitting two-way communication allow for remote reading and greater demand-side participation. Smart meters also offer a broader set of tariffs based on real-time prices. Distributed energy resources are small-scale power generation technologies (typically in the range of 3 to 10 000 kW) located close to where electricity is used (e.g. a home or business) to provide an alternative to or an enhancement of the traditional electric power system (California Energy Commission, 2008).",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7,9",2,1.0200657,1.2465675,1.3164824,1.3455139,1.3099152,1.3733121,1.2347767,1.0200657,1.2913854,1.1245774,1.3381115,1.2710346,1.2454929,1.2793777,1.3166823,1.3954746,1.3316818,1.2453381
259072965734b443145b2df5bc7429ce,"It first describes the project on Assessing the Economic Contribution of Labour Migration in Developing Countries as Countries of Destination (ECLM). It then addresses the economic impacts of immigration on the country. The chapter presents the report’s key results regarding the foreign-bom population in Ghana, such as the labour market and fiscal impact of immigration, and regarding the broad contribution of immigrant workers to gross domestic product. The chapter ends with policy implications related to how immigrants affect Ghana’s economy.",[8],0.7777777777777778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"8,9,10",3,1.0919045,1.2627127,1.2981622,1.2442412,1.2620921,1.2562993,1.3334813,1.344295,1.1190518,1.2060428,1.0919045,1.2685024,1.2672808,1.3729234,1.3911599,1.338564,1.2484105,1.2714812
25911ca0ddc7c5c23f6e6455993643bc,"Differences are lowest in the public sector, and the rural employment programme provides equal pay for both genders. The differences in wages can partly reflect overall education levels and the types of sectors where women work (World Bank, 2012) but discrimination by gender is also likely to contribute. The legal framework for equal pay is not always enforced (Equal Remuneration Act of 1976), partly reflecting the large share of the informal sector (about 95% of employment). Unpaid family workers do not report wages therefore they are not included.",[8],1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"4,5,8,10",4,1.1216223,1.1942695,1.3068364,1.2998607,1.146866,1.1620895,1.3404123,1.328558,1.1216223,1.2909452,1.1445737,1.3007921,1.3491899,1.291943,1.4461432,1.3834306,1.2391986,1.3138884
25a009a69a275f502e66c0c242374758,"It is generally measured as energy consumed divided by GDP, or in a given sector it is the energy consumed divided by value-added for the sector. Energy conservation: implies meeting our needs with less energy consumption. Energy conservation is measured in terms of reduced energy units alone or the ratio of before and after energy consumption.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"6,7,12",3,1.1165076,1.2390324,1.3126396,1.3689172,1.338379,1.3467798,1.206577,1.1648554,1.2489449,1.2123532,1.3031293,1.2698978,1.1165076,1.2795097,1.2652547,1.2690588,1.3328799,1.3067238
25abf40dc574878d60f6391c7b077c46,"The 2040 Growth Concept emphasises co-ordination of land use and transport in order to preserve the region’s locational advantage as a relatively uncongested hub for trade. It also states that the preferred form of regional growth is to contain growth within a carefully managed urban growth boundary' (UGB), a land-use planning line to protect farms and forests from urban sprawl and orient growth in the form of infill and redevelopment with higher density where it is appropriate. The UGB has been expanded more than 30 times since it was first drawn up, in accordance with forecasts of land supply needs. In its quality as an MPO, Metro is also tasked with preparing a Regional Transportation Plan (RTP), which evaluates federal, state and local funding for transport improvements, estimates project costs and proposes funding strategies.",[11],1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,8,9,11",4,1.1010952,1.1447526,1.2492341,1.2041354,1.2425314,1.3083515,1.2014174,1.1770902,1.1703306,1.1042244,1.2299483,1.1010952,1.2091019,1.1999797,1.2826726,1.2831484,1.2840911,1.22494
25ae221fa95d8a44f87c08df57967aa3,"Information reported directly by patients offers insights that cannot be identified through other means. It empowers patients to play a greater role in decisions about their health care (Fujisawa and Klazinga, 2016). There is great promise in translating these metrics into actions that can improve patients’ experience and their clinical outcomes.",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.2325083,1.3502706,1.382956,1.2325083,1.3495305,1.3066498,1.3210567,1.3209922,1.4275757,1.3631337,1.2765452,1.3051503,1.338452,1.3374348,1.3628894,1.3873347,1.328954,1.3401123
25b5f8ba1b0b51d459b7f3004cc9304b,"Yet a national colorectal cancer screening programme is notably absent, due to several reasons. First, no professional consensus existed on the preferred methods for colorectal screening in Hungary. Second, a shortage of health professionals made it difficult to launch a colorectal cancer screening programme for large segments of the population. Third, investment in the necessary equipment and the overall cost of this programme were considered prohibitive during a period of tight budget constraints.",[3],0.7142857142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.21241,1.2736719,1.3158505,1.21241,1.320421,1.3288748,1.285976,1.3305881,1.317773,1.3129035,1.2786545,1.272104,1.2710645,1.2934902,1.3086925,1.3378869,1.3535125,1.2740073
25b6ec3c2655154d07e3156ccc7651dc,"Previous OECD work has shown that access to a job is a major factor limiting the risk of poverty, but being employed per se is often not sufficient to escape poverty. While the poverty rate among jobless households is more than double the rate observed among working households, there are also significant in-work poverty risks in many countries. Indeed, 7% of individuals living in households with at least one worker are poor in the OECD, and the working poor comprise more than 60% of all the poor individuals of working age (OECD, 2008a). To address this issue, a conventional poverty threshold is used with 50% of the median equivalised household disposable income.21 The analysis presents the proportion of households falling below the poverty line, for various household work types (Figure 4.18).",[1],0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,8,10",3,1.0501688,1.0501688,1.2359658,1.218965,1.2255346,1.2973739,1.2994043,1.3102608,1.1190015,1.2613134,1.1777189,1.2644835,1.3386074,1.2888343,1.3750294,1.4037371,1.3081739,1.2728359
25ba9721b9930ca745aca111796d4f9c,"So the degree to which a country values education seems to depend at least in part on the country's view of how knowledge and skills fit into the way it fills its national coffers. Placing a high value on education might thus be a prerequisite for building both a top-notch education system and a thriving economy. Again, this is just the direct economic benefit; imagine the social impact on large parts of populations that currently lack basic knowledge and skills.",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,8,9,10",4,1.1015527,1.2278354,1.3075202,1.3153533,1.1015527,1.3565725,1.3094151,1.2294183,1.1530278,1.1993039,1.194963,1.2872741,1.2981021,1.276161,1.362544,1.3834362,1.2178397,1.2060862
25bb28be27f145d3fb38f4df94087299,"Wide inequalities exist in the prevalence of these chronic conditions by education level. However, differences in self-rated health by socioeconomic status are observed: 82% of people in the highest income quintile report being in good health compared to 68% of those in the lowest quintile (Figure 4). Yet this gap is smaller than in most other EU countries. Accoiding to estimates, over 30% of the overall disease burden in Derenark in 2015 could be attributed to behavioural risk factors, including smoking, alcohol use, diet and physical inactivity, with smoking and metabolic risks (e.g. obesity and high cholesterol) contributing the most (IHME.",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,4",2,1.1368964,1.2463391,1.2720928,1.1368964,1.2086283,1.3668177,1.3027822,1.2964451,1.2125816,1.3214399,1.2208378,1.2307028,1.2684436,1.2743675,1.292045,1.3763473,1.2992978,1.3794951
25bc4d804102df415af172e156812572,"This is particularly the case in countries where the level of social spending is comparatively low (as for instance in Greece and Mexico) and/or where support already targets poor families (as, for instance, in Belgium and Slovenia). To reduce poverty effectively, a redistribution of benefits also involves correcting the ""losses"" of income that can be induced by interactions between different benefits and/or with tax rules (Bradshaw et al., In addition, while a redistribution of child benefit and/or housing benefit may provide a greater income to the poorest children, it should be accompanied by a reinforcement of measures enabling parents to take up a job and reconcile work and family life in the more or less short term so that such a redistribution is not a factor discouraging work.",[1],0.7777777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,4,8,10",4,1.0446415,1.0446415,1.2498263,1.2088298,1.182885,1.2518451,1.3185269,1.2882878,1.1202701,1.2551843,1.0938551,1.2753938,1.3680425,1.3101169,1.36481,1.4060248,1.2556114,1.2973176
25bdd34d61dbca5c7f364b331ede2010,"This centre is a pioneering tripartite industry-led skills training and education centre. It has now attained both national and international recognition as a model of shared learning among the manufacturing and service industry and one stop human resource development entity. The centre has an international consultancy programme and it has exported its expertise in places such as Chittagong and Manaus (see Box 3.9). As a result, its international network appears to be more established than the links with the higher education institutions in Penang. It aims at promoting linkages between MNCs and local companies and to promote fast track for radio-frequency, computer-embedded and green technologies. Initially there were 589 participants to the programme (1989/90).",[4],0.7777777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,9,17",3,1.1835012,1.3125207,1.3657392,1.3201908,1.1846012,1.2665929,1.2889353,1.2165321,1.216069,1.1835012,1.3213112,1.2673205,1.271381,1.30631,1.3652365,1.4202994,1.2929513,1.203106
25c0b7caa2586f5aa1a050ff771886e3,"However, reported methane emissions are often based on production volumes and standard emission factors (in large part derived from US EPA work) (IEA, 2013). The 100-year global warming potential cited here is most commonly used, but in scenarios where climate change impacts become severe already in the near term, one could argue that a higher value / shorter time scale should be used. According to the industry itself, this is not primarily the result of a specific focus on reducing methane leakages, but rather due to strict safety regulations and high-quality equipment (Statoil, 2013). All oil and gas production in Norway also takes place offshore, which requires greater attention to pipe sealing and equipment durability than onshore production. We do estimate what the impact of this would be, but do not use it as the main scaled abatement potential for this solution. By 2010, this had gone down to 2.8kgCH4/TJ, an average reduction of 2.3% peryear.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"6,7,9,14",4,1.0977371,1.2885386,1.2787877,1.2731316,1.2909845,1.4101232,1.1390812,1.1135623,1.2317193,1.1606905,1.3078964,1.1968827,1.1609246,1.1716057,1.0977371,1.220893,1.271208,1.2695011
25c2c8ab5b8503d9facedbacc9720b39,"It also sets out the importance of defining different stages in the creation and implementation of a strategy for financial education in schools: create awareness of the need for financial education and secure the support of the educational system and of teachers in particular. Within each state and territory there are also three sectors of education: Government, Catholic, and the Independent school sector. In each jurisdiction schools systems and individual schools have to juggle and respond to local, state and national priorities. These priorities impact on jurisdictional curriculum frameworks and require states and territories to make difficult decisions on how these priorities will be addressed.",[4],0.7142857142857143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,13,16",3,1.1263291,1.2160913,1.3369533,1.2775528,1.1263291,1.3232241,1.288766,1.2827808,1.2401419,1.2371503,1.2292111,1.3044449,1.3248305,1.1820426,1.3329318,1.3877463,1.2046953,1.2159233
25c452da0d043da04ba7d5a2402b95b8,"This is partly due to worries that a persistently unbalanced sharing of the growth dividend will result in social resentment, fuelling populist and protectionist sentiments, and leading to political instability. Recent discussions, particularly in the US, about increased inequality being one possible cause of the 2008 financial crisis also contributed to its relevance for policymaking."" Is inequality a pre-requisite for growth? Or does a greater dispersion of incomes across individuals rather undermine growth?",[10],1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1,8",2,1.1954237,1.19642,1.2848203,1.268562,1.2500474,1.3353019,1.3527008,1.3184353,1.1954237,1.235438,1.2188832,1.3383125,1.358155,1.303256,1.3695837,1.4399784,1.3304396,1.2842257
25c6d47bcb0837c56cfd0c6fd9e20c0c,"Men are more likely to be in informal employment in all countries in North Africa and Eastern Europe and in more than two-thirds of countries in the Arab States and northern, southern and western Europe. In Iraq and Jordan, the proportion of men in informal employment is 20 percentage points more than the proportion of women. In Poland, Slovakia and the Russian Federation, the gap is between six and ten percentage points to the disadvantage of men.",[5],0.7142857142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1.2144928,1.3067905,1.4026712,1.3747128,1.312961,1.3701668,1.3632656,1.3622557,1.2144928,1.331715,1.2497698,1.3685281,1.4134331,1.3755664,1.4660614,1.4771606,1.323581,1.3346676
25cec018badd7d064fca354224298b78,"The main findings and recommendations have fed into the internal discussions leading to the definition of an OECD Green Growth Strategy, launched at the 2011 OECD Ministerial Council Meeting. The project has benefitted from the participation of Extremadura (Spain), London (UK), Podlaskie and Pomorskie (Poland) and Sydney (Australia). It has also received financial support from the European Commission. I am convinced that the content of this report will be a valuable tool, not only for Sydney, but also for other cities and regions seeking to improve their environmental impact while creating jobs and economic growth.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"8,11,12,14",4,1.0355004,1.1967118,1.1989295,1.2691584,1.2405944,1.3343154,1.1454649,1.1562155,1.1094743,1.1370481,1.2617929,1.1276456,1.0355004,1.1290342,1.1153048,1.1938219,1.2420148,1.1659901
25cfb0807fa144a4a6f7f2b45e0e9e39,"Lost (in) Dimensions: Consolidating progress in multidimensional poverty research', Working Paper 2014-04, UNICEF Office of Research, Florence. Step-by-Step Guidelines to the Multiple Overlapping Deprivation Analysis (MODA)', Working Paper 2012-10, UNICEF Office of Research, Florence. Cross-country MODA Study: Multiple Overlapping Deprivation Analysis (MODA) - Technical note', Working Paper 2012-05, UNICEF Office of Research, Florence.",[1],0.7142857142857143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,4,10,11",4,1.0025319,1.0025319,1.2314523,1.2190374,1.1517404,1.2524546,1.2329584,1.2763802,1.1785524,1.208573,1.1756142,1.1611491,1.2805333,1.181438,1.381485,1.3727765,1.1954268,1.2163154
25d1d9d8e2400fff393df5b4691f61a6,"These changes include the calibration of expansion factors, the method used to correct for non-responses to the income questions, and the construction of income aggregates for items that are not of monthly recurrence. The various changes, such as enlargement of the domains studied, the change in informant type and the increase in the number of questions and alterations in their wording, made it necessary to splice the employment, income and poverty figures from the two sources, a task which was carried out by the Mission for the splicing of employment, poverty and inequality series (MESEP). The methodological changes introduced mean that the findings of the new ENAHO 2010 are not directly comparable with those published on the basis of the previous survey. The country expects to produce a spliced historical series soon.",[1],1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,8,10",3,1.1291773,1.1291773,1.2317653,1.2653371,1.2339885,1.295449,1.318678,1.310123,1.1317883,1.2156982,1.182744,1.2786989,1.2926135,1.3054163,1.3050911,1.3586382,1.2889763,1.2194859
25d70449db0c87f60aca93484b001871,"Competence in the use of ICT in the classroom is one of the many competences that must be demonstrated by student teachers during their periods of school experience. As a result of these measures, all teachers reached a basic minimum competence to use ICT in their teaching by March 2003. At all stages of teacher education, teachers are required to use ICT to enhance children’s learning.",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.1710694,1.3767225,1.373595,1.3881342,1.1710694,1.316836,1.3478214,1.3351417,1.2818501,1.3234437,1.3718647,1.354212,1.3406221,1.3282326,1.4198371,1.3833933,1.3026311,1.3325678
25d86b9e4cc70c61168597902a62d8e8,"Often they are also unable to engage in productive economic activities and, along with their dependent children, elderly or sick under their care, subsequently suffer from abject poverty and deprivation (Chapter 3). Marginalized by their community, some women support polygamy in the often-vain hope that it will offer protection for themselves and their children (Chapter 7). Recruitment practices often fail to reach out to pools of qualified and interested female candidates, as is demonstrated by strikingly low rates of female participation within many of the institutions of the security sector, including the police services and armed forces. Even when women do gain access, they face considerable difficulties in coping with discrimination, harassment and violence, all of which pose formidable barriers to women’s retention and promotion.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4,5",2,1.0473969,1.2433373,1.3039517,1.22696,1.1612812,1.0473969,1.356185,1.3440523,1.2320831,1.3943856,1.2760066,1.2922411,1.4341723,1.2310916,1.4245926,1.4091122,1.2304823,1.3865178
