text_id,text,sdg_labels,avg_agreement,num_labels,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17,assigned_sdgs,num_assigned_sdgs,max_similarity,sim_sdg_1,sim_sdg_2,sim_sdg_3,sim_sdg_4,sim_sdg_5,sim_sdg_6,sim_sdg_7,sim_sdg_8,sim_sdg_9,sim_sdg_10,sim_sdg_11,sim_sdg_12,sim_sdg_13,sim_sdg_14,sim_sdg_15,sim_sdg_16,sim_sdg_17
2dc537902c41b2b8ea62c34b3eff1550,"Several recent initiatives have begun to introduce such activities in a successful way. These include forward contracting and warehouse receipt programmes that can serve as collateral for loans, and supporting value-added production and local food processing. Other options include improving tendering systems so that small-scale farmers are in a better position to compete for locally issued contracts, supporting producers’ access to market information systems, and improving regulatory structures to govern quality standards and address the problem of speculation in commodity markets.",[2],0.7777777777777778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,9,2,12",4.0,0.37538543,0.21641491,0.36023396,0.11949226,0.1360608,0.107245244,0.25436792,0.25584754,0.21234322,0.36449602,0.2307561,0.23152986,0.31114197,0.13691457,0.20816836,0.26082388,0.251902,0.37538543
2dc998317f7d9cc4ec8557c77669969d,"American Journal of Managed Care 13,670-676. The Community Care Act (2003) and the effect of financial incentives on delays in discharge from hospitals in England, Journal of Public Health 29, 281-287. Pay-for-performance and the quality of healthcare providers, RAND Journal of Economics 41, 64-91. Journal of the Royal Society of Medicine 75, 879-883.",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.21817452,0.099213906,-0.04969493,0.21817452,0.023628287,0.09759526,0.07246609,0.06523646,0.016124103,0.030477904,0.16137052,0.056859005,-0.00086396903,0.0265692,0.024085715,0.025870625,0.04921404,0.07528569
2dd52cfbc3c175ab0b0e65fea5718dd5,"How successful this is depends on market concentration and how vigorously these measures are pursued by the countries where the major markets are. To the extent that fish migrations into the high seas increase, fish stock management is bound to become more difficult. That difficulty is due to the fact that it is more difficult to reach agreement the more parties that must agree, and on the high seas there are more parties to be reckoned with than there are for stocks that stay within the EEZs. This problem is aggravated to the extent that the number of parties with an interest in a high seas stock is indeterminate, while the number of countries with an interest in stocks that stay within EEZs is either just one or at any rate defined by the migratory habits of the stock in question (and which may change as already argued).",[14],1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1.0,0.39131194,0.063313976,0.07875149,0.05090915,0.01799571,-0.0014658318,0.08136045,0.16011585,0.12831272,0.12749104,0.18167256,0.050675917,0.094552204,0.07677254,0.39131194,0.13223943,0.070609465,0.18639173
2dd5b1cde5b283c6fdb0fe865be7b7e3,"Since its introduction in 2003, the PSAH has been adjusted several times to improve its cost-effectiveness: by targeting areas with high biodiversity benefits, areas with high risk of loss (to ensure additionality), and areas with low opportunity costs. Given that there were 1.8 million hectares enrolled in the programme, its conservation impact has been fairly low. This can be partly explained by the low weight given in the design of the programme to environmental criteria vis-a-vis social and administrative criteria (such as complementarities with other programmes) - environmental criteria represented 40% of the weight in 2006 and 29% in 2010.",[6],1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"12,11,15,6",4.0,0.45229962,0.32823598,0.26860756,0.24047199,0.25718084,0.16329518,0.3287587,0.2830308,0.22486499,0.26865965,0.18041709,0.39052337,0.45229962,0.30919263,0.29665744,0.34643376,0.24539672,0.20294571
2dda9d99b74cc832efce2e28333351db,"When political pressures interfere with the distribution planning, they cause financial difficulties to the utilities or distribution companies if they are forced to operate in a non-commercial manner or are unable to cut the power supply to non-paying customers. For this reason, rural electrification efforts should follow a predetermined, inviolable plan that involves a structured institutional setting. An apolitical monitoring of how rural electrification progresses is recommended. This task can be undertaken by independent institutions created or designated for that purpose.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7,17,13,9",4.0,0.34670028,0.24197087,0.13384663,0.11019682,0.15537561,0.17409803,0.21284658,0.34670028,0.16864295,0.26565602,0.2363282,0.22656292,0.26161113,0.271829,0.110144325,0.14467783,0.22714561,0.2858844
2ddc19f9a6325a03e45e87810d128d1c,"Emerging technologies such as forensic methods, remote sensing and DNA analysis can aid in verifying the origin of wood and wood products (WWF, 2014). A key output of the EU Forest Law Enforcement, Governance and Trade (FLEGT) Action Plan, which marked its tenth anniversary in 2013, is the signing of voluntary partnership agreements (VPAs) between the EU and tropical timber-supplying countries. By May 2014, six exporting countries had signed VPAs - Cameroon, the Central African Republic, the Republic of the Congo, Ghana, Indonesia and Liberia.",[15],1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"15,16,17,12",4.0,0.38453305,0.1871658,0.2168776,0.15806887,0.136531,0.10701405,0.19696671,0.30143994,0.19457853,0.3106793,0.2984616,0.18917629,0.3181252,0.19526975,0.19957313,0.38453305,0.3634865,0.35127714
2ddd94b9ea876f92f8d798244b53ebed,"This leads to inefficient resource management that ignores the environmental impact of the waste, and in addition provides a commodity which is an economic resource to be taken advantage of. Children, who are already exposed to contaminated environments, bear the burden of poor waste management: as they will have to deal with the waste in the future. 'This results in polluted and unsafe settings, often in dense, informal settlements in urban and peri-urban areas.",[11],1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"11,12,6,8",4.0,0.5019493,0.32326263,0.33345854,0.27214608,0.31690034,0.13851616,0.42711803,0.29967552,0.3899703,0.28777102,0.1609365,0.5019493,0.43237132,0.34355927,0.2746614,0.29898605,0.26631296,0.13181019
2de48cf6b31f4e984023d4229df9158c,"Amended Law of 29 July 1993 on Water Protection and Management. Following a formal notice from the European Commission, the Regulation was modified in 2007 to strengthen the role of the Commission in granting derogations to water suppliers for non compliance with chemical parameters. Under the Regulation, such derogations may be granted, on request, provided they do not create potential human health hazards and where there is no other reasonable means to maintain water supply in the area. Directive 2006/7/EC retains only two of the three bacteriological parameters included in the old Directive 1976/160/EEC, namely intestinal enterococci and escherichia coli (which are assimilated with the parametres for thermotolerant coliform and fecal streptococcus).",[6],1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6,14",2.0,0.3240421,0.13908897,0.1302946,0.24364199,0.10519986,0.24234127,0.3240421,0.10296013,0.117483266,0.13810928,0.23344535,0.19884238,0.16896337,0.14574753,0.27053228,0.2595077,0.17438345,0.11270494
2ded672965059ffa79507f0aa980a167,"First was the food and fuel price crisis which seemed to have abated in 2009, but resumed in late 2010. The global economic and financial crisis, which affected households through incomes, employment and remittances, is presumably over as indicated by positive growth rates and recovering remittances. Finally, natural disasters and internal conflicts further threaten fragile economies. The multi-dimensionality of the crises and the volatile economic environment challenge vulnerable households’ ability to cope and maintain their living standards.",[1],1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,13,11,2",4.0,0.4651061,0.4651061,0.3652437,0.29093924,0.30188447,0.07731915,0.28750983,0.27945685,0.342407,0.3395309,0.30873376,0.41965163,0.29784766,0.43045816,0.19724041,0.16966428,0.21443944,0.2314876
2df241912e6539bd9545f2d7a34a2fe0,"Structural change with equality cannot be achieved without widespread participation in the information society. It is, therefore, a strategic element in structural change that permeates the whole of society rather than being confined to sectors al the technology and production frontier. Figure 11.5 shows how, for the nine countries for which information was available, the usage rate for high-income segments is 64.9% on average, compared with 24.6% in the low-income segments.",[10],1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"17,9,8",3.0,0.31194118,0.2574553,0.016748346,0.096607335,0.15447636,0.24140696,0.10968678,0.17263554,0.2695428,0.3043018,0.2636235,0.1340156,0.15644346,0.09609553,0.00045426257,0.037439745,0.21579768,0.31194118
2df59f97defbb8ddf37c72f249440ca2,"This could potentially cover the provision and mobilisation of support, as well as indicative information on support to be provided (Article 13.11). This section provides an overview of how climate finance information has been reviewed or considered to date, and how this could be strengthened in future. The focus of these reviews is whether countries report mandatory information in a complete and transparent manner.",[13],1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"13,17,7,10",4.0,0.46584925,0.3080869,0.24108486,0.26310995,0.25197792,0.18068898,0.27271727,0.4000329,0.18233718,0.32938892,0.3792515,0.30073535,0.34645307,0.46584925,0.26284677,0.2619353,0.3141085,0.40795392
2e02860eee399499d9f188a43de8e23c,"Victoria in Australia has just conducted a trial with recidivist speeders that combined a course with installing a voluntary ISA system on the vehicle. Results will be available shortly. The review should focus upon legislation and penalties (fines, driver demerit schemes) relating to alcohol impaired driving, speed offending, failure to wear safety belts/utilise child restraints, commercial vehicle safety standards and permissible maximum driving hours. Walking is generally the most common mode of transport for the elderly and particularly for the very old although they tend to accumulate less mileage than other age groups.",[11],0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1.0,0.26098537,0.16181289,0.025381327,0.25421825,0.144909,0.10553875,0.110170476,0.09700087,0.12793958,0.052988235,0.16595669,0.26098537,0.08403685,0.103021614,0.012171837,0.04343694,0.14595121,0.04155699
2e06a9d6375fbac63d085ec6e562d498,"As a result, densities are declining. Cities that use land more efficiently have far better conditions to provide public goods and basic services (for example, water and sanitation, transport) at a lower cost. Such areas can consume less energy, manage waste better, and are more likely to maximize the benefits of agglomeration.",[11],1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"11,1,6,12",4.0,0.42433164,0.3113906,0.24112292,0.17903937,0.12622665,0.12080841,0.31103826,0.21616648,0.24984534,0.25696093,0.15615141,0.42433164,0.28072068,0.20379569,0.17703487,0.21962978,0.11608727,0.1026058
2e15015494c848f3c3f2ae3134bbc7f9,"Migration to and from Ghana has been predominantly regional in scope, but this deportation also marked the beginning of a broader dispersion of Ghanaian emigration, with many highly-skilled workers moving further afield in search of employment to countries such as Germany, the United Kingdom and the United States. Many Nigerians have been involved in trade in diamonds, vehicles, building materials and related activities. Nigerian banks, telecommunication and other companies have also invested in the Ghanaian economy.",[8],1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"10,9,8",3.0,0.36235145,0.17555827,0.107157834,0.1190246,0.1572113,0.08231144,0.14568257,0.20464528,0.34387836,0.3464327,0.36235145,0.16846274,0.14606906,0.0383827,0.026796628,0.1398414,0.20354937,0.25797495
2e197890b47fe77cb0d689ea2b3480d2,"Regulatory uncertainties, including liability issues and the lack of interoperability of existing platforms, remain challenges that stand in the way of widespread deployment of the technology. Until these are addressed, key players providing for legal security to a very large market of US$ 2 trillion annually will not commit (Manders, 2017). Although the technology holds interesting promises to cut a variety of costs associated with cross-border payments, its disruptive effect will only be felt if and once these challenges are addressed.",[9],1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"9,16,17,10",4.0,0.3263421,0.2051519,0.050248303,0.22067179,0.16430736,0.1835754,0.14375488,0.26395524,0.19945899,0.3263421,0.27615818,0.21584389,0.094256006,0.119566545,0.1802508,0.19616236,0.28570294,0.2827153
2e4280488c6e79eb25dcc645ef99da50,"The oil price increases of the 1970s, the high capital costs of increasing electricity supply and the need to cope with a serious power supply crisis in 2001 led the Brazilian Government to adopt several programmes and legislation which were designed to promote end-use efficiency. Managed by Brazil’s Economic and Social Development Bank (BNDES), it was discontinued when international oil prices fell. Under the programme 22 types of appliances are currently labelled.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7,9,12,8",4.0,0.4412547,0.30241802,0.1724394,0.2109652,0.14322619,0.07030061,0.26507413,0.4412547,0.30795434,0.36771494,0.2865945,0.25561285,0.31144455,0.21788664,0.18030593,0.16346835,0.17462622,0.2356634
2e44fb3399fc4c0e2edd5eb4c092a00e,"Even if, at first, the ecological development of this new freshwater basin seemed to develop favourably, from the beginning of the 1990s, this water body was confronted with unexpected water quality problems. Especially during summer, these circumstances culminate in extensive blooms of toxic cyanobacteria, which severely destabilises the ecosystem and poses a danger to human and environmental health. It can also pose a health risk to inhabitants, and makes the water unsuitable for swimming and drinking water for cattle.",[6],1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6,14,15",3.0,0.4208503,0.057632983,0.14783688,0.14018273,0.089844264,0.054948643,0.4208503,0.053516287,0.0718807,0.053817373,0.011283147,0.202869,0.22914264,0.19475716,0.3971521,0.3236778,0.06979881,0.009362861
2e4907c234ce336cac9f26487a917263,"Istanbul Technical University Women’s Studies Center and the Levy Economics I nstitute. Unconventional Monetary Policies—Recent Experience and Prospects.” How Can a Currency Transactions Tax Stabilize Foreign Exchange Markets?"" Agriculture, Gendered Time Use,and Nutritional Outcomes: A Systematic Review."" Women's Economic Empowerment and Inclusive Growth: Labour Markets and Enterprise Development.” Gender Equality and Economic Growth: Is There a Win-Win?""",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5,10,8,4",4.0,0.3849666,0.26360428,0.19392887,0.21771485,0.3059696,0.3849666,0.17406347,0.18536747,0.36238146,0.23875618,0.37831149,0.17770894,0.15806094,0.20268102,0.054590855,0.076418236,0.28990182,0.26247418
2e4a50eb234ec20e10bb43af1056565f,"It requires a sufficient number of nurses and other specifically trained LTC workers to meet the needs of dependent people. Compared to other OECD countries, there are relatively fewer nurses and other caring personnel providing formal long-term care for people at home or in LTC institutions, but this may be due partly to the fact that a large share of LTC services are also provided in hospitals (these hospital staff are not counted here). This was up from 2.7 LTC workers per 100 people 65 and over in 2009, but nonetheless remains below the number in Japan and the OECD average (around 6).",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.24585366,0.12790315,0.03657692,0.24054925,0.1492655,0.108612925,0.10832633,0.15756337,0.16916455,0.10140693,0.24585366,0.105862625,0.028388917,0.08866447,-0.0014983884,-0.12519144,0.086042,0.19574156
2e4de7d92eecc184a06e12e27e05bbdb,"Such programmes typically aim to build women’s social capital, but need not be limited to that objective. For example, they may be coupled with training and upskilling programmes. A prominent example is the Self Employed Women’s Association in India which gathers together a large number of informal sector workers and entrepreneurs in order to represent their interests, and provides support, information and training. All the countries analysed in this chapter except Argentina, Chile, China, Morocco and the Russian Federation, have an anti-discrimination clause in their constitutions and that clause typically mentions gender explicitly (except in Costa Rica and Indonesia).",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5,8,4,10",4.0,0.48805892,0.37402996,0.21794051,0.24580817,0.41566586,0.48805892,0.21255942,0.24414009,0.43269718,0.22416241,0.3747101,0.19899498,0.19637337,0.32074898,0.045179408,0.09417139,0.3649113,0.26520798
2e51add668b0b8a27ec3206240ebd034,"This has been attributed to a number of interconnected factors, including the lack of mother-tongue education for most San communities, cultural differences between home and school, cultural practices such as hunting trips and initiation ceremonies that keep students from attending school, frequent abuse at the hands of school authorities and other students, and the experience of alienation in boarding schools. The aim of this initiative is to support teachers in applying mother tongue-based bilingual approaches to literacy and numeracy development and to provide tested tools for strengthening the child's learning of the home language and acquisition of English. Available at http://www.unicef.org/esaro/ UNICEF(2016)LanguageandLearning-SouthAfrica.pdf.",[4],0.7777777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,13",2.0,0.47583407,0.16467385,0.21078701,0.23910658,0.47583407,0.22682403,0.16526006,0.12436453,0.22506303,0.10368776,0.17755862,0.20532702,0.10253693,0.28625122,0.1513513,0.030759368,0.22546849,0.12800571
2e58d1d6d4c35760e4fb9e935a5ae437,"With the application of fertilizer and irrigation, this has produced more grain than the traditional varieties. To some extent, particularly in its initial stages, the Green Revolution, apart from boosting national production, also benefited the rural poor, who are food-insecure. First, the new technology could be used not just on large farms, but also on small ones.",[2],1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,9,12,7",4.0,0.4514354,0.20076656,0.4514354,0.116694786,0.1540391,0.14418833,0.28158468,0.29679498,0.29101658,0.37327346,0.13675666,0.21406475,0.3226086,0.22411294,0.19927162,0.17878388,0.10441914,0.25199598
2e602566d05b4d39fe3731c723f0ffdc,"The other is for “outcome testing” through bilateral or plurilateral discussions as Members seek to clarify the deal, its value and the scope for flexibilities.30 On a technical level, there are open questions relating to product coverage and negotiating modalities. Is there a scope for a sectoral agreement on tariff reduction or elimination? Are there alternatives, considering climate friendly goods are, by definition, environmentally preferable products (EPPs)? Can they be redefined as a class of their own based on the source of energy, i.e. the resource rather than their use? And would it not make more sense to refocus the negotiations on non-tariff barriers to trade? Does a straightforward approach to the liberalization of trade in climate-friendly goods and services square with the real life economics?",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7,9,12,10",4.0,0.42513058,0.35186732,0.220039,0.22816618,0.27109167,0.20070027,0.30800453,0.42513058,0.33745182,0.39722636,0.36375964,0.34263828,0.38845488,0.29138473,0.30921888,0.34054068,0.32482824,0.33126754
2e63d5a1c80807eacc0af1d60e95d49f,"The 100 points are distributed across three main domains: level of seniority (up to 20 points), attendance (up to 20 points) and the assessment of the actual work of teachers. This annual score - the teaching aptitude - is needed for each teacher’s record. Scores for teachers need to be approved in an annual meeting at the school level with participation from the school principals, who have a voice but no vote. Inspectors are supposed to express their views about the performance of each teacher to the school principal.",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.28497946,0.087410375,0.028443607,0.06502212,0.28497946,0.10109205,0.10603588,0.043238018,0.081888355,0.067990005,0.09816055,0.11453915,0.08423242,0.090428166,0.0070972154,-0.0051844004,0.1944116,0.09833701
2e6558710315f5dc9a302255fb8d3b6b,"Explaining the reason for eating unsafe food, a respondent said that it was cheaper to eat a purchased bun than making one at home and that the poor had to live with this food and shouldn’t be bothered about freshness or hygiene. A good number of people (23 per cent) also admitted to having had diarrhoea, while 8 per cent reported vomiting and another 8 per cent reported having had both diarrhoea and vomiting caused by the purchased food. In fact, the deprivation of the urban poor is worse than that of the rural poor.",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.2581475,0.12437361,0.2581475,0.13022806,0.06107764,0.035326015,0.116498314,0.06262288,0.08273506,0.067505434,0.058944847,0.1907069,0.09760168,0.1054034,0.033516407,0.071523406,0.04059608,0.012797037
2e6724b69ab17e0515d72c4ce292e36e,"The traditional measures of poverty have been based on household income or consumption as welfare indicators obtained through household surveys.4 in table 1, brief definitions are furnished, as well as the advantages and disadvantages of these two indicators of welfare. Relative poverty lines that are usually used in developed countries are based on a selected cut-off point in income distribution or consumption, such as the level below which one third of the population finds itself, or that proportion earning half of the median income. The most common basis for constructing an absolute poverty line at the national level is the use of the basic needs approach.",[1],0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,10,8,9",4.0,0.52034664,0.52034664,0.21903004,0.2690703,0.24215218,0.19147661,0.20735028,0.22283977,0.34404194,0.27720287,0.35442147,0.25565606,0.19420177,0.11078471,0.0718466,-0.002297663,0.21906641,0.23431876
2e6926f87c04da3e01e83a2d6a96d615,"If the board comprises eight directors or fewer, the difference between the number of directors of each gender should not be greater than two. Listed firms are required to reach a preliminary objective of 20% minimum male and female participation. The programme includes coaching initiatives and establishes a public database of male and female candidates for directorships.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.23825641,0.13249679,0.11461292,0.05575699,0.23215972,0.23825641,0.11062201,0.03139001,0.16675122,0.057784285,0.04970943,0.06362114,0.1202137,0.22533484,0.036547158,0.059444707,0.14094046,0.14238045
2e69819c0cf95ff1d33e4cc524fb6d6e,"Myanmar is one of the main destinations for trafficked preparations containing ephedrine and pseudoephedrine, and precursor chemicals seized in Myanmar mainly originated in nearby countries, primarily China, India and, to a lesser degree, Thailand. To circumvent national legislative controls on precursor chemicals, more non-scheduled precursor chemicals and/or pre-precursors are being used. In 2014, more than half of the crystalline methamphetamine in the country was synthesized using 2-bromopropiophenone.",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.13135137,-0.035428375,0.04394123,0.12877217,0.01854403,0.07018678,0.1028335,0.11651426,0.06977686,0.04245773,0.07227788,0.07323962,0.13135137,0.03167981,0.07883303,0.11333899,0.0997774,0.053917915
2e6c6990b2e71530cd4e657678913637,"Inversely, where the solid line is outside the OECD average, the variable is above the OECD average (the cash transfer/GDP ratio in Germany is higher than the OECD average, tor example). The indicators are presented in units ot standard deviation. Less income inequality and more growth - Are they compatible?",[10],1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1.0,0.27951393,0.20181496,0.060304638,0.041405447,0.09206572,0.06959377,0.04512532,0.09802272,0.22954568,0.19094485,0.27951393,0.077395715,0.08977856,0.06360943,0.049365442,-0.0020263079,0.1139486,0.19123848
2e71385bc3f47269a4c60042a91db8ff,"Importantly, it is expected in a drought year that all inputs will decrease, but that both crop and vegetation water demands will increase, leading to reductions in streamflow for rivers that are hydrologically connected to the aquifer, as well as reduced water availability for other groundwater-dependent ecosystems. These spatial externalities may include stream depletion and local water table lowering. For example, ongoing pumping by well B will lead to stream depletion and reductions in streamflow.",[6],1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6,15,1",3.0,0.45725682,0.28475824,0.23660693,0.11327971,0.18986475,0.034202628,0.45725682,0.18917316,0.14122015,0.23259215,0.20245767,0.20498447,0.20187998,0.24864453,0.26033658,0.29573193,0.08005809,0.24162798
2e716560b9ed823534ca8a3bdf880d18,"These imply rates of domestic savings which are exceptional by international standards, particularly for an economy at China’s level of per capita income. Such high and rising rates of domestic savings in turn imply a suppression of domestic consumption out of incremental income, which reflects a combination of the sheer rapidity of the growth itself, as well as growing income inequalities, especially in the functional distribution of income. The available evidence clearly suggests worsening inequality in China, as shown in Table 1.",[1],0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,10,1",3.0,0.34114492,0.27996132,0.1499285,0.17987482,0.16396019,0.18289632,0.16589737,0.21940126,0.34114492,0.23820537,0.3185576,0.17213033,0.15039337,0.12092761,0.060133528,0.02946293,0.12407621,0.19988857
2e719ef85dfd2f02b6cac8e9dfda904c,"It includes 54 gender-specific indicators (see Figure 2.1) and covers areas such as unpaid care and domestic work and violence against women and girls that are new to global monitoring efforts. While the global indicator framework is an important tool, it is only the tip of the iceberg of what is necessary. Below the surface is an urgent need to construct and improve statistical information at national and international levels. Areas traditionally underfunded and deprioritized, including gender statistics, are most in need of attention.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5,3,1,13",4.0,0.48397666,0.41675863,0.21269497,0.42337257,0.34366727,0.48397666,0.2793788,0.23487078,0.33226743,0.25451595,0.35121453,0.3485302,0.29575998,0.40676865,0.14633518,0.12480088,0.37629128,0.25555086
2e7258485b0b691dd28b895bb99b9b00,"As in the Strategy, the public buildings sector is not a separate sector, but falls under the commercial and services sector. It also emphasizes that capacity for EE needs to be built in both the Ministry of Energy and the Energy Agency and that an EE Fund should be established. So far, no evaluation on the level of implementation of the first NEEAP has been prepared by the Energy Agency, mandated by the Energy Law. The second NEEAP has to be adopted by the end of December 2013. It also includes the establishment of a Concept of Energy Security (2007), Strategy for Development of Energy Potential (2010), National Programme on Energy Saving for the period of 2011-2015, National Programme on Development of Local, Renewable and Unconventional Energy Sources in 2011-2015, National Programme on Development of local, renewable and unconventional energy sources in 2011-2015, Decree of the President of the Republic of Belarus on Development of Entrepreneurship and Business Activity Stimulation in the Republic of Belarus (2010).",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7,17,9,1",4.0,0.49590182,0.35416344,0.23385128,0.28772286,0.33159187,0.24291423,0.29246017,0.49590182,0.32642338,0.39810023,0.27411792,0.35040262,0.31859136,0.29713145,0.21702842,0.19486545,0.31955707,0.42204946
2e72b9192d9ad8b7190d434b52513c61,"As an island nation surrounded by the sea, we are, on the one hand, at the mercy of the ocean but, on the other hand, the custodians of its resources. Changing winds, ocean currents, hurricanes and storms are all a result of the interplay between the ocean and the atmosphere. In addressing these issues, reference is made to the Pacific SIDS as a whole since the challenges identified are not unique to Fiji but common to all Pacific SIDS. Currently, the Pacific SIDS do not enjoy equitable economic and social benefits derived from the use of living marine resources despite our overwhelming dependence on them. The disconnect between the international instruments governing oceans on the one hand, and sustainable development on the other hand, has created barriers to the full realization of development aspirations of SIDS and, in many instances, is a primary barrier to the achievement of national economic development goals.",[14],1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"13,14,7,11",4.0,0.4452424,0.28880706,0.21478036,0.26575607,0.28992623,0.10190363,0.3330884,0.4247835,0.27517948,0.31003508,0.26664713,0.39655507,0.36900762,0.4452424,0.4344911,0.24831228,0.3175097,0.26574543
2e776114f1371fa50c25a00d5efa2f73,"In addition, there is no system or institution responsible for collation, aggregation and maintenance of reliable biodiversity information, either for the entire country or for the entities. This makes any analysis of or reporting on biodiversity very challenging. However the EPR mission demonstrated that there is a lot of information on many aspects of biodiversity spread around different institutions (governmental bodies, museums, research organizations, NGOs, projects and programmes etc.), Sometimes it appears in a form which requires additional work to make it usable, predominantly in local languages, veiy often only in hard copy.",[15],1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"15,12,6,2",4.0,0.39392397,0.20181927,0.30467135,0.16132244,0.19924144,0.23501416,0.31890267,0.22324952,0.1735311,0.23917711,0.20719554,0.2955912,0.38147956,0.21854958,0.27851737,0.39392397,0.26844236,0.21902412
2e7d226738de1aadda0fc41b6736d485,"The Fund provides accessible and affordable credit to women to start a new business or expand an existing one. C-WES ensures that all women at the constituency level, especially those living in areas not well served by financial intermediaries, are not disadvantaged in accessing the Fund. It recognises that women and men have different needs regarding entrepreneurship support and that until women’s needs are addressed they are unlikely to be able to start, sustain or grow their enterprises.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5,4,1,13",4.0,0.30767557,0.28917205,0.18368354,0.22665322,0.3069934,0.30767557,0.18135884,0.18364584,0.26955834,0.25315902,0.20271742,0.18791814,0.11522104,0.27299103,0.035576686,0.070891865,0.14117382,0.2270527
2e7d90e2648e88fb955fd4230a415382,"Groundwater pumping can result in desiccation of natural reserves, as seen in the Netherlands, and contribute to the drying up of wetlands, as seen in southern Europe, with significant loss for water quality filtering (Hellegers et al., In Mexico and western United States, it has resulted in significant land collapses (Foster, 2008; Sneed et al., Intensive pumping in coastal aquifers, or aquifers connected to saline water bodies, is a significant source of salinization of groundwater, affecting the crop choice for agriculture and ecosystems, in particular in the wetlands, rivers, ponds, springs and streams to which it is connected (Schoengold and Zilberman, 2007; Fuentes, 2011; UNECE, 2011; Amores et al., Farmers using groundwater beyond recharge may lose a source of future income (an option value, e.g. Howitt et al.,",[6],0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6,15,14,2",4.0,0.49482208,0.23448716,0.274705,0.093568645,0.13665217,-0.02488393,0.49482208,0.21174519,0.17834343,0.23998703,0.13639864,0.23455541,0.23698486,0.20043221,0.3273266,0.33034846,0.04479882,0.18281183
